Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	704	25.99	2706	2401	0.23	67	67	7.07	6.08	0.26
0	0	63	2.47	2545	2400	0.03	67	67	7.07	6.07	0.26
0	2	2602	95.57	2723	2400	0.25
1	1	75	2.99	2506	2400	0.01	54
1	3	73	2.91	2513	2400	0.01
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	717	25.75	2784	2400	0.22	67	67	7.29	6.31	0.26
0	0	57	2.04	2791	2400	0.02	67	67	7.29	6.31	0.26
0	2	2665	95.54	2789	2400	0.24
1	1	74	2.73	2701	2400	0.02	55
1	3	73	2.69	2700	2400	0.02
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	716	25.73	2784	2400	0.23	66	66	7.30	6.31	0.26
0	0	57	2.05	2791	2400	0.02	66	66	7.30	6.31	0.26
0	2	2664	95.53	2789	2400	0.25
1	1	73	2.70	2701	2400	0.01	55
1	3	72	2.66	2700	2400	0.01
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	715	25.64	2787	2400	0.25	68	68	7.36	6.39	0.24
0	0	51	1.82	2796	2400	0.01	68	68	7.36	6.39	0.24
0	2	2674	95.79	2791	2400	0.26
1	1	66	2.44	2701	2400	0.01	55
1	3	68	2.53	2700	2400	0.01
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	718	25.79	2786	2400	0.23	69	69	7.34	6.34	0.26
0	0	60	2.17	2792	2400	0.01	69	69	7.34	6.34	0.26
0	2	2670	95.69	2790	2400	0.25
1	1	71	2.64	2701	2400	0.01	55
1	3	72	2.65	2700	2400	0.02
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	721	25.85	2788	2400	0.23	68	68	7.37	6.38	0.26
0	0	62	2.23	2791	2400	0.01	68	68	7.37	6.38	0.26
0	2	2681	95.99	2793	2400	0.25
1	1	69	2.56	2701	2400	0.01	55
1	3	70	2.61	2700	2400	0.02
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	713	25.59	2786	2400	0.24	69	69	7.38	6.41	0.24
0	0	50	1.80	2798	2400	0.01	69	69	7.38	6.41	0.24
0	2	2670	95.68	2790	2400	0.26
1	1	64	2.39	2701	2400	0.01	55
1	3	67	2.48	2700	2400	0.01
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	718	25.77	2785	2400	0.23	68	68	7.36	6.36	0.26
0	0	62	2.23	2790	2400	0.01	68	68	7.36	6.36	0.26
0	2	2668	95.64	2790	2400	0.24
1	1	69	2.56	2701	2400	0.01	56
1	3	71	2.64	2700	2400	0.01
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	718	25.78	2786	2400	0.23	68	68	7.37	6.37	0.27
0	0	60	2.14	2790	2400	0.01	68	68	7.37	6.37	0.27
0	2	2671	95.72	2791	2400	0.25
1	1	70	2.61	2701	2400	0.01	56
1	3	72	2.66	2700	2400	0.01
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	713	25.59	2786	2400	0.24	69	69	7.39	6.41	0.24
0	0	50	1.79	2798	2400	0.01	69	69	7.39	6.41	0.24
0	2	2671	95.73	2790	2400	0.26
1	1	65	2.39	2701	2400	0.01	56
1	3	67	2.46	2700	2400	0.01
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	723	25.96	2784	2400	0.23	69	69	7.40	6.39	0.26
0	0	58	2.09	2789	2400	0.01	69	69	7.40	6.39	0.26
0	2	2671	95.76	2790	2400	0.25
1	1	84	3.12	2700	2400	0.01	56
1	3	78	2.88	2700	2400	0.03
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	718	25.77	2786	2400	0.23	69	69	7.39	6.39	0.26
0	0	57	2.03	2792	2400	0.01	69	69	7.39	6.39	0.26
0	2	2671	95.73	2791	2400	0.25
1	1	72	2.66	2701	2400	0.01	56
1	3	72	2.67	2700	2400	0.01
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	718	25.75	2787	2400	0.24	67	67	7.41	6.43	0.25
0	0	54	1.94	2793	2400	0.01	67	67	7.41	6.43	0.25
0	2	2674	95.79	2792	2400	0.26
1	1	71	2.65	2701	2400	0.01	56
1	3	71	2.63	2700	2400	0.01
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	716	25.67	2788	2400	0.24	69	69	7.41	6.44	0.25
0	0	52	1.86	2796	2400	0.01	69	69	7.41	6.44	0.25
0	2	2677	95.86	2792	2400	0.25
1	1	66	2.44	2701	2400	0.01	57
1	3	68	2.53	2700	2400	0.01
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	718	25.77	2786	2400	0.23	69	69	7.39	6.39	0.26
