Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	700	26.02	2688	2401	0.21	66	66	6.86	5.88	0.26
0	0	66	2.68	2441	2400	0.01	66	66	6.85	5.88	0.26
0	2	2590	95.61	2709	2400	0.22
1	1	73	2.94	2465	2400	0.01	54
1	3	70	2.83	2477	2400	0.01
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	718	25.78	2786	2400	0.20	66	66	7.13	6.14	0.26
0	0	62	2.21	2790	2400	0.01	66	66	7.13	6.14	0.26
0	2	2670	95.68	2791	2400	0.21
1	1	72	2.65	2701	2400	0.01	54
1	3	69	2.56	2700	2400	0.01
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	719	25.79	2787	2400	0.21	64	64	7.17	6.16	0.26
0	0	61	2.19	2788	2400	0.01	64	64	7.17	6.16	0.26
0	2	2674	95.79	2792	2400	0.22
1	1	71	2.62	2701	2400	0.01	55
1	3	69	2.54	2700	2400	0.01
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	713	25.61	2785	2399	0.22	66	66	7.14	6.16	0.24
0	0	51	1.83	2796	2400	0.01	66	66	7.15	6.17	0.24
0	2	2668	95.63	2790	2400	0.23
1	1	66	2.44	2701	2400	0.03	55
1	3	68	2.51	2700	2400	0.01
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	716	25.70	2785	2401	0.21	66	66	7.15	6.16	0.26
0	0	58	2.09	2789	2400	0.01	66	66	7.14	6.15	0.26
0	2	2664	95.51	2789	2400	0.23
1	1	70	2.61	2701	2400	0.01	55
1	3	71	2.65	2700	2400	0.01
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	721	25.91	2783	2400	0.21	67	67	7.17	6.16	0.27
0	0	55	1.99	2788	2400	0.01	67	67	7.17	6.16	0.27
0	2	2665	95.60	2788	2400	0.23
1	1	83	3.06	2700	2400	0.02	55
1	3	81	2.99	2700	2400	0.04
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	711	25.54	2785	2400	0.22	67	67	7.16	6.19	0.24
0	0	50	1.78	2798	2400	0.01	67	67	7.16	6.19	0.24
0	2	2665	95.54	2789	2400	0.23
1	1	64	2.37	2701	2400	0.01	56
1	3	66	2.46	2700	2400	0.01
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	716	25.70	2784	2400	0.20	67	67	7.16	6.16	0.26
0	0	53	1.90	2792	2400	0.01	67	67	7.16	6.16	0.26
0	2	2664	95.53	2789	2400	0.22
1	1	71	2.63	2701	2400	0.02	55
1	3	75	2.76	2700	2400	0.04
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	717	25.73	2785	2400	0.21	67	67	7.19	6.18	0.26
0	0	57	2.05	2792	2400	0.01	67	67	7.19	6.18	0.26
0	2	2665	95.56	2789	2400	0.22
1	1	72	2.66	2701	2400	0.02	55
1	3	71	2.65	2700	2400	0.04
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
