Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	531	14.76	3595	1896	0.80	69	68	11.86	10.95	0.49
0	0	443	12.32	3597	1896	0.72	62	68	11.87	10.96	0.49
0	4	559	15.53	3598	1896	0.60
1	1	624	17.33	3599	1896	0.98	69
1	5	999	27.77	3599	1896	0.97
2	2	490	13.63	3598	1896	0.97	59
2	6	590	16.45	3586	1896	0.73
3	3	434	12.11	3587	1896	0.56	59
3	7	106	2.94	3592	1896	0.28
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	532	14.77	3600	1896	0.81	70	70	11.99	11.09	0.50
0	0	396	11.00	3600	1896	0.49	60	70	11.98	11.08	0.50
0	4	636	17.66	3600	1896	0.60
1	1	682	18.95	3600	1896	1.05	59
1	5	815	22.63	3600	1896	0.97
2	2	518	14.39	3600	1896	0.79	70
2	6	363	10.09	3600	1896	0.69
3	3	623	17.30	3600	1896	0.94	59
3	7	222	6.15	3600	1896	0.56
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	533	14.80	3600	1896	0.82	70	70	12.06	11.15	0.50
0	0	502	13.95	3600	1896	0.96	70	70	12.06	11.14	0.50
0	4	531	14.75	3600	1896	0.73
1	1	833	23.15	3600	1896	0.84	61
1	5	340	9.45	3600	1896	0.92
2	2	363	10.09	3600	1896	0.63	60
2	6	1006	27.95	3600	1896	0.85
3	3	492	13.68	3600	1896	0.82	59
3	7	195	5.41	3600	1896	0.65
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	534	14.82	3600	1896	0.81	65	66	12.04	11.14	0.51
0	0	548	15.24	3600	1896	0.58	65	66	12.06	11.16	0.51
0	4	743	20.63	3600	1896	0.75
1	1	477	13.24	3600	1896	0.83	62
1	5	577	16.02	3600	1896	0.77
2	2	843	23.41	3600	1896	1.02	61
2	6	493	13.70	3600	1896	0.84
3	3	370	10.27	3600	1896	0.69	65
3	7	219	6.09	3600	1896	0.90
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	533	14.80	3600	1895	0.82	73	73	12.04	11.13	0.51
0	0	736	20.46	3600	1896	1.06	62	73	12.04	11.14	0.51
0	4	789	21.92	3600	1896	0.90
1	1	399	11.08	3600	1896	0.71	73
1	5	972	27.01	3600	1896	0.80
2	2	439	12.19	3600	1896	0.76	60
2	6	557	15.48	3600	1896	0.81
3	3	254	7.06	3600	1896	0.43	61
3	7	116	3.23	3600	1896	0.33
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	536	14.87	3600	1897	0.81	70	70	12.20	11.16	0.51
0	0	110	3.06	3600	1896	0.18	63	70	12.17	11.14	0.51
0	4	444	12.32	3600	1896	0.71
1	1	1080	29.99	3600	1896	1.08	62
1	5	790	21.94	3600	1896	0.85
2	2	597	16.58	3600	1896	0.61	70
2	6	369	10.26	3600	1896	0.84
3	3	202	5.62	3600	1896	0.42	60
3	7	690	19.17	3600	1896	0.74
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	536	14.89	3600	1895	0.80	71	71	12.15	11.16	0.52
0	0	617	17.15	3600	1896	1.01	65	71	12.16	11.17	0.52
0	4	683	18.96	3600	1896	0.97
1	1	253	7.02	3600	1896	0.72	62
1	5	956	26.54	3600	1896	0.96
2	2	648	17.99	3600	1896	0.64	71
2	6	895	24.86	3600	1896	0.66
3	3	150	4.16	3600	1896	0.21	61
3	7	88	2.45	3600	1896	0.27
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	538	14.90	3600	1900	0.80	68	68	12.25	11.34	0.53
0	0	784	21.78	3600	1896	1.04	65	68	12.21	11.31	0.53
0	4	203	5.64	3600	1896	0.39
1	1	854	23.72	3600	1896	1.00	68
1	5	77	2.15	3600	1896	0.08
2	2	108	3.00	3600	1896	0.12	63
2	6	1920	53.33	3600	1896	0.80
3	3	244	6.79	3600	1896	0.36	63
3	7	104	2.90	3600	1896	0.28
