Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	499	13.88	3600	1894	1.14	71	71	11.88	11.00	0.41
0	0	59	1.63	3600	1896	0.08	57	71	11.90	11.02	0.41
0	4	58	1.61	3600	1896	0.07
1	1	76	2.11	3600	1896	0.14	55
1	5	54	1.51	3600	1896	0.07
2	2	3591	99.75	3600	1896	1.26	71
2	6	40	1.12	3600	1896	0.10
3	3	60	1.66	3600	1896	0.07	54
3	7	57	1.58	3600	1896	0.07
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	499	13.85	3600	1898	1.14	72	72	11.94	11.06	0.42
0	0	58	1.61	3600	1896	0.08	58	72	11.91	11.04	0.42
0	4	57	1.58	3600	1896	0.08
1	1	75	2.09	3600	1896	0.19	55
1	5	54	1.51	3600	1896	0.07
2	2	3591	99.76	3600	1896	1.26	72
2	6	40	1.11	3600	1896	0.10
3	3	60	1.66	3600	1896	0.08	55
3	7	57	1.58	3600	1896	0.09
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	499	13.86	3600	1896	1.15	71	71	11.96	11.08	0.42
0	0	58	1.62	3600	1896	0.08	58	71	11.96	11.08	0.42
0	4	65	1.79	3600	1896	0.15
1	1	66	1.82	3600	1896	0.08	56
1	5	55	1.51	3600	1896	0.07
2	2	3591	99.76	3600	1896	1.26	71
2	6	40	1.10	3600	1896	0.10
3	3	60	1.67	3600	1896	0.08	55
3	7	57	1.58	3600	1896	0.10
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	498	13.82	3600	1896	1.18	73	73	12.01	11.15	0.40
0	0	58	1.61	3600	1896	0.08	59	73	12.01	11.15	0.40
0	4	62	1.72	3600	1896	0.22
1	1	63	1.75	3600	1896	0.07	56
1	5	54	1.49	3601	1896	0.07
2	2	3592	99.77	3600	1896	1.30	73
2	6	38	1.05	3600	1896	0.10
3	3	58	1.60	3600	1896	0.07	56
3	7	56	1.56	3600	1896	0.08
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	499	13.86	3600	1896	1.14	74	74	11.97	11.09	0.42
0	0	58	1.62	3600	1896	0.07	59	74	11.97	11.09	0.42
0	4	65	1.81	3600	1896	0.11
1	1	66	1.82	3600	1896	0.08	57
1	5	54	1.51	3600	1896	0.07
2	2	3591	99.76	3600	1896	1.26	74
2	6	41	1.13	3600	1896	0.10
3	3	60	1.67	3600	1896	0.07	56
3	7	58	1.60	3601	1896	0.11
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	499	13.86	3600	1896	1.14	74	74	12.05	11.11	0.42
0	0	58	1.62	3600	1896	0.08	59	74	12.05	11.11	0.42
0	4	58	1.60	3600	1896	0.08
1	1	74	2.06	3600	1896	0.17	57
1	5	54	1.51	3600	1896	0.07
2	2	3591	99.76	3600	1896	1.26	74
2	6	40	1.12	3600	1896	0.10
3	3	60	1.67	3600	1896	0.08	57
3	7	57	1.59	3600	1896	0.07
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	497	13.82	3600	1896	1.18	75	75	12.11	11.23	0.40
0	0	58	1.61	3600	1896	0.07	60	75	12.11	11.23	0.40
0	4	54	1.50	3600	1896	0.07
1	1	71	1.96	3600	1896	0.15	57
1	5	53	1.48	3600	1896	0.07
2	2	3592	99.77	3600	1896	1.30	75
2	6	38	1.05	3600	1896	0.10
3	3	57	1.59	3600	1896	0.07	58
3	7	57	1.57	3600	1896	0.08
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	499	13.86	3600	1896	1.14	75	75	12.01	11.14	0.42
0	0	58	1.62	3600	1896	0.08	60	75	12.01	11.14	0.42
0	4	65	1.81	3600	1896	0.15
1	1	65	1.82	3600	1896	0.07	57
1	5	54	1.50	3600	1896	0.08
2	2	3592	99.77	3600	1896	1.26	75
2	6	40	1.11	3600	1896	0.10
3	3	60	1.66	3600	1896	0.07	58
3	7	57	1.58	3600	1896	0.07
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	503	13.97	3600	1896	1.14	75	75	12.12	11.24	0.42
0	0	75	2.09	3600	1896	0.22	61	75	12.12	11.24	0.42
0	4	65	1.81	3601	1896	0.22
1	1	80	2.23	3600	1896	0.07	58
1	5	54	1.50	3600	1896	0.08
2	2	3591	99.76	3600	1896	1.26	75
2	6	40	1.12	3600	1896	0.10
3	3	60	1.65	3600	1896	0.08	58
3	7	57	1.59	3600	1896	0.10
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	497	13.82	3600	1896	1.18	76	76	12.18	11.28	0.40
0	0	58	1.62	3600	1896	0.08	61	76	12.18	11.28	0.40
0	4	63	1.75	3600	1896	0.11
1	1	62	1.73	3600	1896	0.06	58
1	5	53	1.48	3600	1896	0.08
2	2	3592	99.77	3600	1896	1.30	76
2	6	38	1.05	3600	1896	0.10
3	3	57	1.60	3600	1896	0.07	58
3	7	56	1.56	3600	1896	0.07
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	499	13.86	3600	1896	1.15	76	76	12.17	11.21	0.42
0	0	58	1.61	3600	1896	0.07	61	76	12.17	11.21	0.42
0	4	65	1.81	3600	1896	0.22
1	1	66	1.83	3600	1896	0.08	58
1	5	54	1.50	3600	1896	0.07
2	2	3591	99.76	3600	1896	1.26	76
2	6	40	1.11	3600	1896	0.10
3	3	60	1.67	3600	1896	0.07	59
3	7	58	1.60	3600	1896	0.10
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	499	13.86	3600	1896	1.14	76	76	12.18	11.23	0.42
0	0	58	1.61	3600	1896	0.08	61	76	12.18	11.23	0.42
0	4	65	1.81	3600	1896	0.19
1	1	66	1.83	3600	1896	0.08	59
