Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	741	26.60	2784	2400	0.24	57	57	7.42	5.93	0.27
0	0	149	5.34	2786	2400	0.03	57	57	7.42	5.93	0.27
0	2	2669	95.72	2789	2400	0.27
1	1	73	2.69	2701	2400	0.02	46
1	3	72	2.66	2700	2400	0.01
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	735	26.36	2787	2400	0.26	57	57	7.44	6.01	0.23
0	0	136	4.88	2791	2400	0.03	57	57	7.44	6.01	0.23
0	2	2673	95.77	2791	2400	0.28
1	1	63	2.34	2701	2400	0.02	47
1	3	67	2.47	2700	2400	0.02
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	740	26.55	2786	2400	0.24	58	58	7.40	5.93	0.28
0	0	148	5.31	2787	2400	0.03	58	58	7.40	5.93	0.28
0	2	2670	95.67	2791	2400	0.26
1	1	69	2.55	2701	2400	0.03	47
1	3	72	2.68	2700	2400	0.02
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	734	26.35	2787	2400	0.26	58	58	7.40	5.98	0.23
0	0	136	4.89	2791	2400	0.03	58	58	7.40	5.98	0.23
0	2	2672	95.76	2791	2400	0.29
1	1	63	2.34	2701	2400	0.02	48
1	3	66	2.43	2700	2400	0.01
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	738	26.48	2786	2400	0.25	56	56	7.41	5.97	0.25
0	0	141	5.08	2785	2400	0.02	56	56	7.41	5.97	0.25
0	2	2671	95.71	2791	2400	0.28
1	1	67	2.48	2699	2400	0.02	48
1	3	71	2.64	2698	2400	0.02
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	737	26.45	2787	2400	0.25	59	59	7.43	5.96	0.26
0	0	142	5.08	2790	2400	0.03	59	59	7.43	5.96	0.26
0	2	2674	95.79	2792	2400	0.27
1	1	65	2.42	2701	2400	0.02	48
1	3	67	2.50	2700	2400	0.01
Core	CPU	Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IPC	CoreTmp	PkgTmp	PkgWatt	CorWatt	RAMWatt
-	-	735	26.39	2787	2400	0.26	59	59	7.43	6.00	0.23
0	0	138	4.93	2791	2400	0.03	59	59	7.43	6.00	0.23
0	2	2673	95.78	2791	2400	0.29
1	1	65	2.39	2701	2400	0.02	48
1	3	66	2.46	2700	2400	0.01
