132806076,,cycles,36644914,67.00,,
143790435,,instructions,45709727,83.00,1.08,insn per cycle
28639900,,branches,45716515,83.00,,
981285,,branch-misses,44168723,80.00,3.43,of all branches
6050462,,cache-references,45358394,83.00,,
699397,,cache-misses,46572754,85.00,11.56,of all cache refs
12,,context-switches,54615325,100.00,,
0,,cpu-migrations,54615325,100.00,,
2447,,page-faults,54615325,100.00,,
134129752,,cycles,23946092,63.00,,
140644112,,instructions,31607276,83.00,1.05,insn per cycle
28205315,,branches,31649364,84.00,,
948916,,branch-misses,31743286,84.00,3.36,of all branches
6087603,,cache-references,31684307,84.00,,
699604,,cache-misses,31612759,83.00,11.49,of all cache refs
13,,context-switches,37658952,100.00,,
0,,cpu-migrations,37658952,100.00,,
2448,,page-faults,37658952,100.00,,
133743677,,cycles,24486921,65.00,,
145705266,,instructions,31176035,83.00,1.09,insn per cycle
28318268,,branches,31541720,84.00,,
940963,,branch-misses,31617140,84.00,3.32,of all branches
6098123,,cache-references,31566174,84.00,,
691467,,cache-misses,30952073,82.00,11.34,of all cache refs
12,,context-switches,37541007,100.00,,
2,,cpu-migrations,37541007,100.00,,
2452,,page-faults,37541007,100.00,,
136779875,,cycles,25535199,66.00,,
141590640,,instructions,32125583,83.00,1.04,insn per cycle
28538508,,branches,32486410,84.00,,
1032778,,branch-misses,32445157,84.00,3.62,of all branches
6058917,,cache-references,32519432,84.00,,
628286,,cache-misses,30799094,80.00,10.37,of all cache refs
12,,context-switches,38446323,100.00,,
0,,cpu-migrations,38446323,100.00,,
2446,,page-faults,38446323,100.00,,
133490097,,cycles,24666996,65.00,,
144828443,,instructions,31497986,83.00,1.08,insn per cycle
28349542,,branches,31505121,84.00,,
962768,,branch-misses,31543750,84.00,3.40,of all branches
5961425,,cache-references,31499139,83.00,,
676313,,cache-misses,30789466,82.00,11.34,of all cache refs
12,,context-switches,37501118,100.00,,
0,,cpu-migrations,37501118,100.00,,
2447,,page-faults,37501118,100.00,,
134360680,,cycles,24855413,65.00,,
143649213,,instructions,31206296,82.00,1.07,insn per cycle
28647054,,branches,31828773,84.00,,
978339,,branch-misses,31913852,84.00,3.42,of all branches
6045720,,cache-references,31960463,84.00,,
670731,,cache-misses,30759227,81.00,11.09,of all cache refs
12,,context-switches,37829432,100.00,,
0,,cpu-migrations,37829432,100.00,,
2450,,page-faults,37829432,100.00,,
134932546,,cycles,24382807,64.00,,
140251975,,instructions,31882379,84.00,1.04,insn per cycle
28279561,,branches,31882596,84.00,,
977072,,branch-misses,31929555,84.00,3.46,of all branches
5965466,,cache-references,31925672,84.00,,
673070,,cache-misses,31406498,82.00,11.28,of all cache refs
12,,context-switches,37881782,100.00,,
0,,cpu-migrations,37881782,100.00,,
2450,,page-faults,37881782,100.00,,
132197108,,cycles,24738347,63.00,,
141833397,,instructions,32141589,82.00,1.07,insn per cycle
27873985,,branches,33036695,84.00,,
962070,,branch-misses,33097212,84.00,3.45,of all branches
6035373,,cache-references,33034458,84.00,,
660580,,cache-misses,32233540,82.00,10.95,of all cache refs
12,,context-switches,39035063,100.00,,
0,,cpu-migrations,39035063,100.00,,
2444,,page-faults,39035063,100.00,,
133763407,,cycles,25006727,66.00,,
142237068,,instructions,31640381,83.00,1.06,insn per cycle
28561783,,branches,31725000,84.00,,
972533,,branch-misses,31702994,84.00,3.41,of all branches
