140636308,,cycles,37050566,66.00,,
145870230,,instructions,46834131,83.00,1.04,insn per cycle
28192502,,branches,46946013,83.00,,
983528,,branch-misses,47257048,84.00,3.49,of all branches
6339711,,cache-references,46811218,83.00,,
1045143,,cache-misses,45741763,81.00,16.49,of all cache refs
13,,context-switches,55951652,100.00,,
4,,cpu-migrations,55951652,100.00,,
2444,,page-faults,55951652,100.00,,
137767654,,cycles,34435046,65.00,,
138751940,,instructions,43411576,82.00,1.01,insn per cycle
28426624,,branches,44944432,85.00,,
971005,,branch-misses,43382779,82.00,3.42,of all branches
6073309,,cache-references,43745077,82.00,,
1037944,,cache-misses,44453686,84.00,17.09,of all cache refs
15,,context-switches,52740255,100.00,,
4,,cpu-migrations,52740255,100.00,,
2444,,page-faults,52740255,100.00,,
138401824,,cycles,34894545,66.00,,
140205400,,instructions,43928818,83.00,1.01,insn per cycle
27940747,,branches,43880498,83.00,,
990231,,branch-misses,43838022,83.00,3.54,of all branches
6047315,,cache-references,43653402,82.00,,
1081724,,cache-misses,44802817,84.00,17.89,of all cache refs
15,,context-switches,52767321,100.00,,
3,,cpu-migrations,52767321,100.00,,
2449,,page-faults,52767321,100.00,,
138363948,,cycles,34755705,66.00,,
140555104,,instructions,43643261,82.00,1.02,insn per cycle
27870342,,branches,43569521,82.00,,
974152,,branch-misses,43863242,83.00,3.50,of all branches
5983255,,cache-references,44205788,83.00,,
1028277,,cache-misses,44164096,83.00,17.19,of all cache refs
15,,context-switches,52639588,100.00,,
3,,cpu-migrations,52639588,100.00,,
2443,,page-faults,52639588,100.00,,
138685743,,cycles,35198052,66.00,,
140397980,,instructions,44004657,83.00,1.01,insn per cycle
27690827,,branches,44117106,83.00,,
975551,,branch-misses,43960129,82.00,3.52,of all branches
6068700,,cache-references,44198071,83.00,,
1054525,,cache-misses,44545138,84.00,17.38,of all cache refs
14,,context-switches,53004624,100.00,,
3,,cpu-migrations,53004624,100.00,,
2445,,page-faults,53004624,100.00,,
138705340,,cycles,34921032,66.00,,
138433078,,instructions,43941194,83.00,1.00,insn per cycle
28829956,,branches,44091010,83.00,,
954423,,branch-misses,44534349,84.00,3.31,of all branches
6053687,,cache-references,42878883,81.00,,
1049518,,cache-misses,44932778,85.00,17.34,of all cache refs
14,,context-switches,52839513,100.00,,
4,,cpu-migrations,52839513,100.00,,
2440,,page-faults,52839513,100.00,,
139350446,,cycles,35928339,66.00,,
141711206,,instructions,44663424,83.00,1.02,insn per cycle
27818327,,branches,44830352,83.00,,
983342,,branch-misses,45092439,84.00,3.53,of all branches
6081567,,cache-references,44368611,82.00,,
1025764,,cache-misses,44417839,82.00,16.87,of all cache refs
14,,context-switches,53659395,100.00,,
2,,cpu-migrations,53659395,100.00,,
2446,,page-faults,53659395,100.00,,
139193474,,cycles,35342023,66.00,,
139230815,,instructions,44265976,83.00,1.00,insn per cycle
27991507,,branches,45206571,84.00,,
990568,,branch-misses,43294873,81.00,3.54,of all branches
6125186,,cache-references,44389756,83.00,,
1043171,,cache-misses,44881965,84.00,17.03,of all cache refs
14,,context-switches,53278797,100.00,,
2,,cpu-migrations,53278797,100.00,,
2447,,page-faults,53278797,100.00,,
140963843,,cycles,36265052,67.00,,
142199677,,instructions,44985342,83.00,1.01,insn per cycle
28038459,,branches,44725889,83.00,,
987460,,branch-misses,44121376,81.00,3.52,of all branches
6192349,,cache-references,45438480,84.00,,
1035306,,cache-misses,44919815,83.00,16.72,of all cache refs
15,,context-switches,53867653,100.00,,
3,,cpu-migrations,53867653,100.00,,
2451,,page-faults,53867653,100.00,,
139040418,,cycles,35296746,66.00,,
143451585,,instructions,44202553,83.00,1.03,insn per cycle
29442942,,branches,44250099,83.00,,
950383,,branch-misses,44244743,83.00,3.23,of all branches
6214763,,cache-references,44074971,83.00,,
1099390,,cache-misses,43916077,82.00,17.69,of all cache refs
15,,context-switches,52945659,100.00,,
2,,cpu-migrations,52945659,100.00,,
2447,,page-faults,52945659,100.00,,
138997300,,cycles,35674894,67.00,,
143039095,,instructions,44480819,84.00,1.03,insn per cycle
29126529,,branches,43126672,82.00,,
957117,,branch-misses,43978625,83.00,3.29,of all branches
6155753,,cache-references,43834287,83.00,,
1106872,,cache-misses,43711778,83.00,17.98,of all cache refs
17,,context-switches,52581564,100.00,,
4,,cpu-migrations,52581564,100.00,,
2445,,page-faults,52581564,100.00,,
140396691,,cycles,35868688,66.00,,
140586041,,instructions,44739774,83.00,1.00,insn per cycle
28353053,,branches,44609998,83.00,,
984639,,branch-misses,44257283,82.00,3.47,of all branches
6236199,,cache-references,45202989,84.00,,
1053819,,cache-misses,45020170,83.00,16.90,of all cache refs
13,,context-switches,53739782,100.00,,
3,,cpu-migrations,53739782,100.00,,
2448,,page-faults,53739782,100.00,,
138597536,,cycles,35102818,66.00,,
140398098,,instructions,44109965,83.00,1.01,insn per cycle
28447098,,branches,44458358,83.00,,
967532,,branch-misses,43637885,82.00,3.40,of all branches
6170337,,cache-references,44100947,83.00,,
1060865,,cache-misses,45082832,84.00,17.19,of all cache refs
14,,context-switches,53095710,100.00,,
3,,cpu-migrations,53095710,100.00,,
2448,,page-faults,53095710,100.00,,
138452995,,cycles,35271515,66.00,,
140378430,,instructions,44124354,83.00,1.01,insn per cycle
28462799,,branches,44651181,84.00,,
975576,,branch-misses,43411387,81.00,3.43,of all branches
6137433,,cache-references,44526352,84.00,,
1089123,,cache-misses,44090961,83.00,17.75,of all cache refs
14,,context-switches,52987849,100.00,,
3,,cpu-migrations,52987849,100.00,,
2446,,page-faults,52987849,100.00,,
137083019,,cycles,34455513,65.00,,
140001374,,instructions,43404798,82.00,1.02,insn per cycle
27860745,,branches,43784267,83.00,,
969119,,branch-misses,43580231,83.00,3.48,of all branches
6057870,,cache-references,43815540,83.00,,
1027622,,cache-misses,43854173,83.00,16.96,of all cache refs
15,,context-switches,52372431,100.00,,
