140940383,,cycles,35389189,66.00,,
141471441,,instructions,44327687,83.00,1.00,insn per cycle
27990118,,branches,44443133,83.00,,
995265,,branch-misses,43567841,81.00,3.56,of all branches
6116083,,cache-references,44593631,83.00,,
1098301,,cache-misses,45035994,84.00,17.96,of all cache refs
14,,context-switches,53257447,100.00,,
2,,cpu-migrations,53257447,100.00,,
2442,,page-faults,53257447,100.00,,
139474337,,cycles,35004729,66.00,,
140497789,,instructions,43918478,82.00,1.01,insn per cycle
27694611,,branches,44036094,83.00,,
979423,,branch-misses,43740485,82.00,3.54,of all branches
6027019,,cache-references,44109606,83.00,,
1053560,,cache-misses,44774886,84.00,17.48,of all cache refs
14,,context-switches,52916450,100.00,,
2,,cpu-migrations,52916450,100.00,,
2443,,page-faults,52916450,100.00,,
138658656,,cycles,35162491,66.00,,
140595559,,instructions,43979372,83.00,1.01,insn per cycle
28946010,,branches,43248204,81.00,,
966079,,branch-misses,44295614,83.00,3.34,of all branches
6111831,,cache-references,45014581,85.00,,
1062731,,cache-misses,43865782,82.00,17.39,of all cache refs
15,,context-switches,52896668,100.00,,
2,,cpu-migrations,52896668,100.00,,
2444,,page-faults,52896668,100.00,,
138669163,,cycles,34965910,66.00,,
138863672,,instructions,43968979,83.00,1.00,insn per cycle
28899030,,branches,44478138,83.00,,
962654,,branch-misses,43633515,82.00,3.33,of all branches
6119125,,cache-references,43834862,82.00,,
1052176,,cache-misses,44931111,84.00,17.19,of all cache refs
14,,context-switches,52960884,100.00,,
3,,cpu-migrations,52960884,100.00,,
2444,,page-faults,52960884,100.00,,
138692508,,cycles,34878894,66.00,,
142848255,,instructions,43767310,83.00,1.03,insn per cycle
28340997,,branches,43742218,83.00,,
976874,,branch-misses,43570544,82.00,3.45,of all branches
6098473,,cache-references,44268593,84.00,,
1037999,,cache-misses,43776719,83.00,17.02,of all cache refs
15,,context-switches,52559242,100.00,,
3,,cpu-migrations,52559242,100.00,,
2448,,page-faults,52559242,100.00,,
138843438,,cycles,35286712,66.00,,
141177241,,instructions,44286338,83.00,1.02,insn per cycle
28369306,,branches,44837144,84.00,,
982553,,branch-misses,43140147,80.00,3.46,of all branches
6217884,,cache-references,44838580,84.00,,
1080580,,cache-misses,45037025,84.00,17.38,of all cache refs
