132920906,,cycles,24107109,63.00,,
138581629,,instructions,32157480,84.00,1.04,insn per cycle
27823145,,branches,32237465,84.00,,
989118,,branch-misses,32276220,84.00,3.56,of all branches
6049118,,cache-references,32324708,84.00,,
676272,,cache-misses,32024546,83.00,11.18,of all cache refs
12,,context-switches,38242512,100.00,,
0,,cpu-migrations,38242512,100.00,,
2453,,page-faults,38242512,100.00,,
132106952,,cycles,24322450,65.00,,
140743250,,instructions,31172562,83.00,1.07,insn per cycle
28076604,,branches,31180885,83.00,,
1008159,,branch-misses,31210546,83.00,3.59,of all branches
6023293,,cache-references,31202164,83.00,,
680553,,cache-misses,30774035,82.00,11.30,of all cache refs
13,,context-switches,37172520,100.00,,
0,,cpu-migrations,37172520,100.00,,
2452,,page-faults,37172520,100.00,,
130350409,,cycles,24772180,67.00,,
142191148,,instructions,30810837,83.00,1.09,insn per cycle
28338747,,branches,30893189,83.00,,
998723,,branch-misses,30864187,83.00,3.52,of all branches
6042464,,cache-references,31095761,84.00,,
642506,,cache-misses,29620579,80.00,10.63,of all cache refs
12,,context-switches,36811474,100.00,,
0,,cpu-migrations,36811474,100.00,,
2450,,page-faults,36811474,100.00,,
131757168,,cycles,24400213,65.00,,
142327649,,instructions,31125025,83.00,1.08,insn per cycle
28325267,,branches,31115882,83.00,,
1009963,,branch-misses,31188582,84.00,3.57,of all branches
6012134,,cache-references,31166333,83.00,,
670094,,cache-misses,30635730,82.00,11.15,of all cache refs
12,,context-switches,37126685,100.00,,
0,,cpu-migrations,37126685,100.00,,
2450,,page-faults,37126685,100.00,,
130458239,,cycles,23915170,65.00,,
142097416,,instructions,30708857,83.00,1.09,insn per cycle
28375679,,branches,30695490,83.00,,
973456,,branch-misses,30766199,83.00,3.43,of all branches
5917391,,cache-references,30720326,83.00,,
678094,,cache-misses,30681627,83.00,11.46,of all cache refs
13,,context-switches,36694703,100.00,,
0,,cpu-migrations,36694703,100.00,,
2452,,page-faults,36694703,100.00,,
130838024,,cycles,24011785,65.00,,
141543511,,instructions,30467650,82.00,1.08,insn per cycle
28130039,,branches,30811544,83.00,,
973157,,branch-misses,30847171,83.00,3.46,of all branches
5975605,,cache-references,30841206,83.00,,
661780,,cache-misses,30721466,83.00,11.07,of all cache refs
12,,context-switches,36808293,100.00,,
1,,cpu-migrations,36808293,100.00,,
2449,,page-faults,36808293,100.00,,
136964747,,cycles,26431895,68.00,,
140142156,,instructions,32618497,84.00,1.02,insn per cycle
28537002,,branches,32668325,84.00,,
1114435,,branch-misses,32620613,84.00,3.91,of all branches
5997469,,cache-references,32692734,84.00,,
553272,,cache-misses,30067153,77.00,9.23,of all cache refs
12,,context-switches,38620180,100.00,,
0,,cpu-migrations,38620180,100.00,,
2451,,page-faults,38620180,100.00,,
130768046,,cycles,23987017,65.00,,
142083213,,instructions,30758786,83.00,1.09,insn per cycle
28238267,,branches,30791408,83.00,,
964233,,branch-misses,30859477,83.00,3.41,of all branches
6038102,,cache-references,30837900,83.00,,
679790,,cache-misses,30682146,83.00,11.26,of all cache refs
12,,context-switches,36789487,100.00,,
0,,cpu-migrations,36789487,100.00,,
2449,,page-faults,36789487,100.00,,
130548240,,cycles,24539797,66.00,,
141676251,,instructions,30881834,83.00,1.09,insn per cycle
28625868,,branches,30904475,83.00,,
1005356,,branch-misses,30880162,83.00,3.51,of all branches
6052639,,cache-references,30924873,83.00,,
668945,,cache-misses,30265545,82.00,11.05,of all cache refs
12,,context-switches,36878713,100.00,,
0,,cpu-migrations,36878713,100.00,,
2451,,page-faults,36878713,100.00,,
127920919,,cycles,27636839,65.00,,
143959909,,instructions,34648994,82.00,1.13,insn per cycle
28593863,,branches,34952292,82.00,,
971186,,branch-misses,35254164,83.00,3.40,of all branches
6139176,,cache-references,35129176,83.00,,
743584,,cache-misses,35822397,84.00,12.11,of all cache refs
12,,context-switches,42198717,100.00,,
0,,cpu-migrations,42198717,100.00,,
2454,,page-faults,42198717,100.00,,
130744070,,cycles,24931155,67.00,,
143254488,,instructions,30931828,83.00,1.10,insn per cycle
28956424,,branches,29980385,81.00,,
998937,,branch-misses,30964150,83.00,3.45,of all branches
6094368,,cache-references,30802568,83.00,,
703425,,cache-misses,31044906,84.00,11.54,of all cache refs
12,,context-switches,36930791,100.00,,
0,,cpu-migrations,36930791,100.00,,
2451,,page-faults,36930791,100.00,,
131695348,,cycles,24738194,66.00,,
143321370,,instructions,31139113,83.00,1.09,insn per cycle
28746184,,branches,31187237,83.00,,
1012683,,branch-misses,30889590,83.00,3.52,of all branches
6137654,,cache-references,32130922,86.00,,
595409,,cache-misses,29608437,79.00,9.70,of all cache refs
13,,context-switches,37138595,100.00,,
0,,cpu-migrations,37138595,100.00,,
2444,,page-faults,37138595,100.00,,
132164826,,cycles,24699680,66.00,,
142774741,,instructions,31272873,83.00,1.08,insn per cycle
28624067,,branches,31314055,84.00,,
1015085,,branch-misses,31003196,83.00,3.55,of all branches
6260971,,cache-references,32033985,85.00,,
609098,,cache-misses,30040940,80.00,9.73,of all cache refs
12,,context-switches,37272964,100.00,,
1,,cpu-migrations,37272964,100.00,,
2454,,page-faults,37272964,100.00,,
131180539,,cycles,24962782,67.00,,
142216611,,instructions,30961795,83.00,1.08,insn per cycle
28726620,,branches,30995127,83.00,,
1009956,,branch-misses,30967439,83.00,3.52,of all branches
6223015,,cache-references,30626853,82.00,,
683728,,cache-misses,30294967,81.00,10.99,of all cache refs
12,,context-switches,36961792,100.00,,
0,,cpu-migrations,36961792,100.00,,
2452,,page-faults,36961792,100.00,,
130293633,,cycles,23902470,65.00,,
143537344,,instructions,30756217,83.00,1.10,insn per cycle
28519785,,branches,30759566,83.00,,
990304,,branch-misses,30791143,83.00,3.47,of all branches
5991416,,cache-references,31069733,84.00,,
682499,,cache-misses,30504168,82.00,11.39,of all cache refs
12,,context-switches,36756770,100.00,,
0,,cpu-migrations,36756770,100.00,,
2453,,page-faults,36756770,100.00,,
131969772,,cycles,24379859,65.00,,
140443217,,instructions,31141329,83.00,1.06,insn per cycle
28046182,,branches,31139557,83.00,,
1011477,,branch-misses,31184055,83.00,3.61,of all branches
5923143,,cache-references,31173109,83.00,,
660008,,cache-misses,30681548,82.00,11.14,of all cache refs
13,,context-switches,37139532,100.00,,
0,,cpu-migrations,37139532,100.00,,
2446,,page-faults,37139532,100.00,,
