138617504,,cycles,36165319,66.00,,
146668828,,instructions,45245903,83.00,1.06,insn per cycle
28143836,,branches,45038609,83.00,,
969057,,branch-misses,45229082,83.00,3.44,of all branches
6350882,,cache-references,44251778,81.00,,
1066623,,cache-misses,45419736,84.00,16.79,of all cache refs
13,,context-switches,54026131,100.00,,
3,,cpu-migrations,54026131,100.00,,
2450,,page-faults,54026131,100.00,,
138454512,,cycles,35065027,66.00,,
138763773,,instructions,44055548,83.00,1.00,insn per cycle
28632394,,branches,44352602,83.00,,
966450,,branch-misses,44109481,83.00,3.38,of all branches
6092655,,cache-references,43794111,82.00,,
1052836,,cache-misses,44930499,84.00,17.28,of all cache refs
13,,context-switches,53062930,100.00,,
3,,cpu-migrations,53062930,100.00,,
2447,,page-faults,53062930,100.00,,
138564230,,cycles,34835666,66.00,,
142089345,,instructions,43720356,83.00,1.03,insn per cycle
29336693,,branches,43541562,82.00,,
954848,,branch-misses,43367650,82.00,3.25,of all branches
6248818,,cache-references,44566972,84.00,,
1087642,,cache-misses,43716282,83.00,17.41,of all cache refs
13,,context-switches,52507033,100.00,,
3,,cpu-migrations,52507033,100.00,,
2449,,page-faults,52507033,100.00,,
139743323,,cycles,35599881,66.00,,
141456943,,instructions,44550223,83.00,1.01,insn per cycle
28779077,,branches,44784100,83.00,,
976168,,branch-misses,44273278,82.00,3.39,of all branches
6258505,,cache-references,44219032,82.00,,
1085358,,cache-misses,45169329,84.00,17.34,of all cache refs
16,,context-switches,53511405,100.00,,
4,,cpu-migrations,53511405,100.00,,
2450,,page-faults,53511405,100.00,,
140512193,,cycles,33961883,63.00,,
148047294,,instructions,42876696,80.00,1.05,insn per cycle
29686449,,branches,44082056,82.00,,
966249,,branch-misses,45019268,84.00,3.25,of all branches
6220939,,cache-references,45389338,85.00,,
1093620,,cache-misses,44371991,83.00,17.58,of all cache refs
13,,context-switches,53206134,100.00,,
4,,cpu-migrations,53206134,100.00,,
2448,,page-faults,53206134,100.00,,
138591969,,cycles,35679828,67.00,,
143675831,,instructions,44571581,84.00,1.04,insn per cycle
29012217,,branches,44708720,85.00,,
976419,,branch-misses,42590978,81.00,3.37,of all branches
6296146,,cache-references,43287818,82.00,,
1093227,,cache-misses,43872732,83.00,17.36,of all cache refs
16,,context-switches,52535019,100.00,,
4,,cpu-migrations,52535019,100.00,,
2445,,page-faults,52535019,100.00,,
139537969,,cycles,34790994,65.00,,
145440998,,instructions,43786098,82.00,1.04,insn per cycle
29416559,,branches,44035276,82.00,,
957933,,branch-misses,45195918,84.00,3.26,of all branches
6244025,,cache-references,45371726,85.00,,
1084432,,cache-misses,43721002,82.00,17.37,of all cache refs
14,,context-switches,53278729,100.00,,
3,,cpu-migrations,53278729,100.00,,
2448,,page-faults,53278729,100.00,,
139319209,,cycles,35432315,66.00,,
140024970,,instructions,44343231,83.00,1.01,insn per cycle
28701338,,branches,44572022,83.00,,
974932,,branch-misses,43922910,82.00,3.40,of all branches
6168643,,cache-references,44407091,83.00,,
1054344,,cache-misses,44847338,84.00,17.09,of all cache refs
15,,context-switches,53295419,100.00,,
3,,cpu-migrations,53295419,100.00,,
2444,,page-faults,53295419,100.00,,
139747550,,cycles,34877915,65.00,,
139666600,,instructions,43940152,82.00,1.00,insn per cycle
28631138,,branches,44630903,84.00,,
982082,,branch-misses,43139815,81.00,3.43,of all branches
6132595,,cache-references,44412112,83.00,,
1051528,,cache-misses,44788067,84.00,17.15,of all cache refs
12,,context-switches,52962203,100.00,,
3,,cpu-migrations,52962203,100.00,,
2442,,page-faults,52962203,100.00,,
138646826,,cycles,35284359,67.00,,
145786776,,instructions,43981429,83.00,1.05,insn per cycle
29266860,,branches,43549651,82.00,,
973320,,branch-misses,44059360,83.00,3.33,of all branches
6255348,,cache-references,44634390,84.00,,
1084329,,cache-misses,43024764,81.00,17.33,of all cache refs
15,,context-switches,52638131,100.00,,
4,,cpu-migrations,52638131,100.00,,
2447,,page-faults,52638131,100.00,,
140245457,,cycles,36039342,67.00,,
140510792,,instructions,44765687,83.00,1.00,insn per cycle
28841717,,branches,43642290,81.00,,
968509,,branch-misses,45039584,83.00,3.36,of all branches
6278994,,cache-references,45174846,84.00,,
1091063,,cache-misses,45131338,83.00,17.38,of all cache refs
14,,context-switches,53756850,100.00,,
2,,cpu-migrations,53756850,100.00,,
2447,,page-faults,53756850,100.00,,
138956651,,cycles,35033085,66.00,,
140882579,,instructions,43989722,83.00,1.01,insn per cycle
27777282,,branches,44068629,83.00,,
977828,,branch-misses,43719459,82.00,3.52,of all branches
6048765,,cache-references,43980733,83.00,,
1057183,,cache-misses,45035102,85.00,17.48,of all cache refs
13,,context-switches,52959252,100.00,,
2,,cpu-migrations,52959252,100.00,,
2446,,page-faults,52959252,100.00,,
140440034,,cycles,35431581,66.00,,
141707370,,instructions,44317676,83.00,1.01,insn per cycle
27728674,,branches,44473963,83.00,,
980592,,branch-misses,44296075,83.00,3.54,of all branches
6099249,,cache-references,44157018,82.00,,
1061485,,cache-misses,44797055,84.00,17.40,of all cache refs
14,,context-switches,53288923,100.00,,
5,,cpu-migrations,53288923,100.00,,
2445,,page-faults,53288923,100.00,,
141197978,,cycles,34705337,66.00,,
148662731,,instructions,43353640,83.00,1.05,insn per cycle
29473450,,branches,42864738,82.00,,
983119,,branch-misses,44289999,84.00,3.34,of all branches
6362848,,cache-references,44239445,84.00,,
1099770,,cache-misses,42727949,81.00,17.28,of all cache refs
17,,context-switches,52206867,100.00,,
2,,cpu-migrations,52206867,100.00,,
2452,,page-faults,52206867,100.00,,
140128424,,cycles,35993751,68.00,,
141571871,,instructions,44958272,84.00,1.01,insn per cycle
29369599,,branches,43766472,82.00,,
969004,,branch-misses,43817223,82.00,3.30,of all branches
6280801,,cache-references,43870193,82.00,,
1080423,,cache-misses,44145673,83.00,17.20,of all cache refs
12,,context-switches,52898328,100.00,,
3,,cpu-migrations,52898328,100.00,,
2447,,page-faults,52898328,100.00,,
140728002,,cycles,34586671,64.00,,
146871698,,instructions,43628778,81.00,1.04,insn per cycle
29237844,,branches,44165731,82.00,,
969938,,branch-misses,45078500,84.00,3.32,of all branches
6283258,,cache-references,45341274,85.00,,
1102333,,cache-misses,43705008,82.00,17.54,of all cache refs
13,,context-switches,53219296,100.00,,
1,,cpu-migrations,53219296,100.00,,
2446,,page-faults,53219296,100.00,,
140564719,,cycles,35348721,66.00,,
140320547,,instructions,44388102,83.00,1.00,insn per cycle
28471404,,branches,44680924,83.00,,
991007,,branch-misses,44114587,82.00,3.48,of all branches
6171382,,cache-references,44377702,83.00,,
1104546,,cache-misses,45044774,84.00,17.90,of all cache refs
15,,context-switches,53391677,100.00,,
3,,cpu-migrations,53391677,100.00,,
2441,,page-faults,53391677,100.00,,
139659423,,cycles,33862552,64.00,,
149847511,,instructions,42709506,80.00,1.07,insn per cycle
29383400,,branches,43981173,83.00,,
968218,,branch-misses,44469532,84.00,3.30,of all branches
6241471,,cache-references,44788655,84.00,,
1087308,,cache-misses,43957716,83.00,17.42,of all cache refs
14,,context-switches,52764907,100.00,,
1,,cpu-migrations,52764907,100.00,,
2450,,page-faults,52764907,100.00,,
140245894,,cycles,35683030,66.00,,
140306344,,instructions,44644121,83.00,1.00,insn per cycle
29218567,,branches,43483084,81.00,,
956950,,branch-misses,44891813,83.00,3.28,of all branches
6122947,,cache-references,44915725,83.00,,
1105040,,cache-misses,45366356,84.00,18.05,of all cache refs
14,,context-switches,53585002,100.00,,
3,,cpu-migrations,53585002,100.00,,
2445,,page-faults,53585002,100.00,,
140503216,,cycles,35097980,66.00,,
142112649,,instructions,44122050,83.00,1.01,insn per cycle
28651521,,branches,43899178,82.00,,
983013,,branch-misses,44007454,82.00,3.43,of all branches
6136157,,cache-references,44019526,83.00,,
1067362,,cache-misses,45069342,84.00,17.39,of all cache refs
15,,context-switches,53023370,100.00,,
4,,cpu-migrations,53023370,100.00,,
2447,,page-faults,53023370,100.00,,
140595148,,cycles,34978221,65.00,,
141203766,,instructions,43862271,82.00,1.00,insn per cycle
29257281,,branches,43984025,82.00,,
972599,,branch-misses,43956225,82.00,3.32,of all branches
6256017,,cache-references,44894848,84.00,,
