timestamp,channel,action,power_w
1773059627829,CH1,POWER,7.41
1773059627838,CH1,POWER,7.41
1773059627846,CH1,POWER,7.41
1773059627854,CH1,POWER,7.41
1773059627863,CH1,POWER,7.41
1773059627874,CH1,POWER,7.41
1773059627885,CH1,POWER,7.41
1773059627897,CH1,POWER,7.41
1773059627909,CH1,POWER,7.41
1773059627920,CH1,POWER,7.41
1773059627930,CH1,POWER,7.41
1773059627940,CH1,POWER,7.41
1773059627949,CH1,POWER,14.43
1773059628001,CH1,POWER,14.43
1773059628012,CH1,POWER,14.43
1773059628024,CH1,POWER,14.43
1773059628035,CH1,POWER,14.43
1773059628047,CH1,POWER,14.43
1773059628059,CH1,POWER,14.43
1773059628071,CH1,POWER,14.43
1773059628083,CH1,POWER,14.43
1773059628094,CH1,POWER,14.43
1773059628106,CH1,POWER,14.43
1773059628116,CH1,POWER,14.43
1773059628126,CH1,POWER,14.43
1773059628136,CH1,POWER,14.43
1773059628147,CH1,POWER,14.43
1773059628157,CH1,POWER,14.43
1773059628167,CH1,POWER,14.43
1773059628178,CH1,POWER,14.43
1773059628190,CH1,POWER,14.43
1773059628200,CH1,POWER,14.43
1773059628210,CH1,POWER,14.43
1773059628221,CH1,POWER,14.43
1773059628233,CH1,POWER,14.43
1773059628244,CH1,POWER,14.43
1773059628252,CH1,POWER,14.43
1773059628264,CH1,POWER,14.43
1773059628276,CH1,POWER,14.43
1773059628288,CH1,POWER,14.43
1773059628297,CH1,POWER,14.43
1773059628308,CH1,POWER,14.43
1773059628316,CH1,POWER,14.43
1773059628327,CH1,POWER,14.43
1773059628339,CH1,POWER,14.43
1773059628345,CH1,POWER,14.43
1773059628350,CH1,POWER,14.43
1773059628360,CH1,POWER,14.43
1773059628369,CH1,POWER,14.43
1773059628381,CH1,POWER,14.43
1773059628392,CH1,POWER,14.43
1773059628403,CH1,POWER,14.43
1773059628415,CH1,POWER,14.43
1773059628426,CH1,POWER,14.43
1773059628436,CH1,POWER,14.43
1773059628444,CH1,POWER,14.43
1773059628455,CH1,POWER,14.43
1773059628466,CH1,POWER,14.43
1773059628477,CH1,POWER,14.43
1773059628489,CH1,POWER,14.43
1773059628500,CH1,POWER,14.43
1773059628511,CH1,POWER,14.43
1773059628523,CH1,POWER,14.43
1773059628533,CH1,POWER,14.43
1773059628543,CH1,POWER,14.43
1773059628551,CH1,POWER,14.43
1773059628561,CH1,POWER,14.43
1773059628571,CH1,POWER,14.43
1773059628582,CH1,POWER,14.43
1773059628593,CH1,POWER,14.43
1773059628602,CH1,POWER,14.43
1773059628614,CH1,POWER,14.43
1773059628626,CH1,POWER,14.43
1773059628637,CH1,POWER,14.43
1773059628649,CH1,POWER,14.43
1773059628661,CH1,POWER,14.43
1773059628672,CH1,POWER,14.43
1773059628683,CH1,POWER,14.43
1773059628695,CH1,POWER,14.43
1773059628750,CH1,POWER,15.6
1773059628761,CH1,POWER,15.6
1773059628771,CH1,POWER,15.6
1773059628781,CH1,POWER,15.6
1773059628793,CH1,POWER,15.6
1773059628805,CH1,POWER,15.6
1773059628817,CH1,POWER,15.6
1773059628828,CH1,POWER,15.6
1773059628836,CH1,POWER,15.6
1773059628848,CH1,POWER,15.6
1773059628859,CH1,POWER,15.6
1773059628871,CH1,POWER,15.6
1773059628883,CH1,POWER,15.6
1773059628895,CH1,POWER,15.6
1773059628907,CH1,POWER,15.6
1773059628919,CH1,POWER,15.6
1773059628930,CH1,POWER,15.6
1773059628940,CH1,POWER,15.6
1773059628950,CH1,POWER,15.6
1773059628960,CH1,POWER,15.6
1773059628971,CH1,POWER,15.6
1773059628983,CH1,POWER,15.6
1773059628995,CH1,POWER,15.6
1773059629005,CH1,POWER,15.6
1773059629015,CH1,POWER,15.6
1773059629026,CH1,POWER,15.6
1773059629036,CH1,POWER,15.6
1773059629046,CH1,POWER,15.6
1773059629057,CH1,POWER,15.6
1773059629068,CH1,POWER,15.6
1773059629079,CH1,POWER,15.6
1773059629091,CH1,POWER,15.6
1773059629102,CH1,POWER,15.6
1773059629107,CH1,POWER,15.6
1773059629115,CH1,POWER,15.6
1773059629126,CH1,POWER,15.6
1773059629135,CH1,POWER,15.6
1773059629148,CH1,POWER,15.6
1773059629157,CH1,POWER,15.6
1773059629168,CH1,POWER,15.6
1773059629180,CH1,POWER,15.6
1773059629188,CH1,POWER,15.6
1773059629199,CH1,POWER,15.6
1773059629210,CH1,POWER,15.6
1773059629222,CH1,POWER,15.6
1773059629232,CH1,POWER,15.6
1773059629242,CH1,POWER,15.6
1773059629250,CH1,POWER,15.6
1773059629261,CH1,POWER,15.6
1773059629272,CH1,POWER,15.6
1773059629283,CH1,POWER,15.6
1773059629293,CH1,POWER,15.6
1773059629301,CH1,POWER,15.6
1773059629310,CH1,POWER,15.6
1773059629320,CH1,POWER,15.6
1773059629329,CH1,POWER,15.6
1773059629338,CH1,POWER,15.6
1773059629348,CH1,POWER,15.6
1773059629359,CH1,POWER,15.6
1773059629368,CH1,POWER,15.6
1773059629377,CH1,POWER,15.6
1773059629388,CH1,POWER,15.6
1773059629399,CH1,POWER,15.6
1773059629410,CH1,POWER,15.6
1773059629421,CH1,POWER,15.6
1773059629431,CH1,POWER,15.6
1773059629440,CH1,POWER,15.6
1773059629451,CH1,POWER,15.6
1773059629462,CH1,POWER,15.6
1773059629471,CH1,POWER,15.6
1773059629524,CH1,POWER,15.21
1773059629535,CH1,POWER,15.21
1773059629545,CH1,POWER,15.21
1773059629555,CH1,POWER,15.21
1773059629567,CH1,POWER,15.21
1773059629577,CH1,POWER,15.21
1773059629586,CH1,POWER,15.21
1773059629595,CH1,POWER,15.21
1773059629606,CH1,POWER,15.21
1773059629615,CH1,POWER,15.21
1773059629625,CH1,POWER,15.21
1773059629633,CH1,POWER,15.21
1773059629641,CH1,POWER,15.21
1773059629650,CH1,POWER,15.21
1773059629661,CH1,POWER,15.21
1773059629673,CH1,POWER,15.21
1773059629684,CH1,POWER,15.21
1773059629695,CH1,POWER,15.21
1773059629705,CH1,POWER,15.21
1773059629715,CH1,POWER,15.21
1773059629726,CH1,POWER,15.21
1773059629735,CH1,POWER,15.21
1773059629746,CH1,POWER,15.21
1773059629757,CH1,POWER,15.21
1773059629767,CH1,POWER,15.21
1773059629776,CH1,POWER,15.21
1773059629788,CH1,POWER,15.21
1773059629800,CH1,POWER,15.21
1773059629810,CH1,POWER,15.21
1773059629820,CH1,POWER,15.21
1773059629830,CH1,POWER,15.21
1773059629839,CH1,POWER,15.21
1773059629849,CH1,POWER,15.21
1773059629859,CH1,POWER,15.21
1773059629871,CH1,POWER,15.21
1773059629878,CH1,POWER,15.21
1773059629884,CH1,POWER,15.21
1773059629893,CH1,POWER,15.21
1773059629904,CH1,POWER,15.21
1773059629915,CH1,POWER,15.21
1773059629924,CH1,POWER,15.21
1773059629935,CH1,POWER,15.21
1773059629945,CH1,POWER,15.21
1773059629954,CH1,POWER,15.21
1773059629963,CH1,POWER,15.21
1773059629975,CH1,POWER,15.21
1773059629987,CH1,POWER,15.21
1773059629999,CH1,POWER,15.21
1773059630011,CH1,POWER,15.21
1773059630023,CH1,POWER,15.21
1773059630035,CH1,POWER,15.21
1773059630047,CH1,POWER,15.21
1773059630059,CH1,POWER,15.21
1773059630071,CH1,POWER,15.21
1773059630083,CH1,POWER,15.21
1773059630095,CH1,POWER,15.21
1773059630106,CH1,POWER,15.21
1773059630116,CH1,POWER,15.21
1773059630127,CH1,POWER,15.21
1773059630136,CH1,POWER,15.21
1773059630148,CH1,POWER,15.21
1773059630160,CH1,POWER,15.21
1773059630171,CH1,POWER,15.21
1773059630182,CH1,POWER,15.21
1773059630191,CH1,POWER,15.21
1773059630201,CH1,POWER,15.21
1773059630210,CH1,POWER,15.21
1773059630218,CH1,POWER,15.21
1773059630229,CH1,POWER,15.21
1773059630239,CH1,POWER,15.21
1773059630291,CH1,POWER,15.21
1773059630301,CH1,POWER,15.21
1773059630313,CH1,POWER,15.21
1773059630325,CH1,POWER,15.21
1773059630337,CH1,POWER,15.21
1773059630349,CH1,POWER,15.21
1773059630361,CH1,POWER,15.21
1773059630373,CH1,POWER,15.21
1773059630385,CH1,POWER,15.21
1773059630397,CH1,POWER,15.21
1773059630405,CH1,POWER,15.21
1773059630417,CH1,POWER,15.21
1773059630429,CH1,POWER,15.21
1773059630441,CH1,POWER,15.21
1773059630453,CH1,POWER,15.21
1773059630465,CH1,POWER,15.21
1773059630477,CH1,POWER,15.21
1773059630488,CH1,POWER,15.21
1773059630497,CH1,POWER,15.21
1773059630508,CH1,POWER,15.21
1773059630520,CH1,POWER,15.21
1773059630532,CH1,POWER,15.21
1773059630543,CH1,POWER,15.21
1773059630555,CH1,POWER,15.21
1773059630567,CH1,POWER,15.21
1773059630579,CH1,POWER,15.21
1773059630591,CH1,POWER,15.21
1773059630603,CH1,POWER,15.21
1773059630613,CH1,POWER,15.21
1773059630624,CH1,POWER,15.21
1773059630636,CH1,POWER,15.21
1773059630642,CH1,POWER,15.21
1773059630646,CH1,POWER,15.21
1773059630657,CH1,POWER,15.21
1773059630669,CH1,POWER,15.21
1773059630681,CH1,POWER,15.21
1773059630693,CH1,POWER,15.21
1773059630705,CH1,POWER,15.21
1773059630717,CH1,POWER,15.21
1773059630729,CH1,POWER,15.21
1773059630741,CH1,POWER,15.21
