timestamp,channel,action,power_w
1773061755805,CH1,POWER,4.29
1773061755813,CH1,POWER,4.29
1773061755823,CH1,POWER,4.29
1773061755834,CH1,POWER,4.29
1773061755843,CH1,POWER,4.29
1773061755853,CH1,POWER,4.29
1773061755862,CH1,POWER,4.29
1773061755871,CH1,POWER,4.29
1773061755881,CH1,POWER,4.29
1773061755890,CH1,POWER,4.29
1773061755900,CH1,POWER,4.29
1773061755911,CH1,POWER,4.29
1773061755920,CH1,POWER,4.29
1773061755929,CH1,POWER,4.29
1773061755939,CH1,POWER,4.29
1773061755949,CH1,POWER,4.29
1773061755958,CH1,POWER,4.29
1773061755967,CH1,POWER,4.29
1773061755977,CH1,POWER,4.29
1773061755987,CH1,POWER,4.29
1773061755998,CH1,POWER,4.29
1773061756007,CH1,POWER,4.29
1773061756017,CH1,POWER,4.29
1773061756026,CH1,POWER,4.29
1773061756034,CH1,POWER,4.29
1773061756042,CH1,POWER,4.29
1773061756052,CH1,POWER,4.29
1773061756061,CH1,POWER,4.29
1773061756072,CH1,POWER,4.29
1773061756082,CH1,POWER,4.29
1773061756091,CH1,POWER,4.29
1773061756101,CH1,POWER,4.29
1773061756154,CH1,POWER,12.28
1773061756164,CH1,POWER,12.28
1773061756174,CH1,POWER,12.28
1773061756183,CH1,POWER,12.28
1773061756192,CH1,POWER,12.28
1773061756203,CH1,POWER,12.28
1773061756213,CH1,POWER,12.28
1773061756224,CH1,POWER,12.28
1773061756233,CH1,POWER,12.28
1773061756243,CH1,POWER,12.28
1773061756255,CH1,POWER,12.28
1773061756266,CH1,POWER,12.28
1773061756277,CH1,POWER,12.28
1773061756288,CH1,POWER,12.28
1773061756298,CH1,POWER,12.28
1773061756309,CH1,POWER,12.28
1773061756318,CH1,POWER,12.28
1773061756329,CH1,POWER,12.28
1773061756339,CH1,POWER,12.28
1773061756350,CH1,POWER,12.28
1773061756360,CH1,POWER,12.28
1773061756371,CH1,POWER,12.28
1773061756380,CH1,POWER,12.28
1773061756389,CH1,POWER,12.28
1773061756399,CH1,POWER,12.28
1773061756408,CH1,POWER,12.28
1773061756419,CH1,POWER,12.28
1773061756428,CH1,POWER,12.28
1773061756438,CH1,POWER,12.28
1773061756449,CH1,POWER,12.28
1773061756459,CH1,POWER,12.28
1773061756468,CH1,POWER,12.28
1773061756479,CH1,POWER,12.28
1773061756488,CH1,POWER,12.28
1773061756498,CH1,POWER,12.28
1773061756507,CH1,POWER,12.28
1773061756512,CH1,POWER,12.28
1773061756521,CH1,POWER,12.28
1773061756533,CH1,POWER,12.28
1773061756542,CH1,POWER,12.28
1773061756553,CH1,POWER,12.28
1773061756565,CH1,POWER,12.28
1773061756575,CH1,POWER,12.28
1773061756587,CH1,POWER,12.28
1773061756598,CH1,POWER,12.28
1773061756609,CH1,POWER,12.28
1773061756618,CH1,POWER,12.28
1773061756629,CH1,POWER,12.28
1773061756639,CH1,POWER,12.28
1773061756651,CH1,POWER,12.28
1773061756662,CH1,POWER,12.28
1773061756672,CH1,POWER,12.28
1773061756684,CH1,POWER,12.28
1773061756695,CH1,POWER,12.28
1773061756707,CH1,POWER,12.28
1773061756718,CH1,POWER,12.28
1773061756727,CH1,POWER,12.28
1773061756736,CH1,POWER,12.28
1773061756745,CH1,POWER,12.28
1773061756757,CH1,POWER,12.28
1773061756767,CH1,POWER,12.28
1773061756776,CH1,POWER,12.28
1773061756785,CH1,POWER,12.28
1773061756797,CH1,POWER,12.28
1773061756809,CH1,POWER,12.28
1773061756820,CH1,POWER,12.28
1773061756828,CH1,POWER,12.28
1773061756838,CH1,POWER,12.28
1773061756847,CH1,POWER,12.28
1773061756859,CH1,POWER,12.28
1773061756871,CH1,POWER,12.28
1773061756925,CH1,POWER,12.87
1773061756936,CH1,POWER,12.87
1773061756945,CH1,POWER,12.87
1773061756956,CH1,POWER,12.87
1773061756966,CH1,POWER,12.87
1773061756976,CH1,POWER,12.87
1773061756985,CH1,POWER,12.87
1773061756996,CH1,POWER,12.87
1773061757006,CH1,POWER,12.87
1773061757016,CH1,POWER,12.87
1773061757026,CH1,POWER,12.87
1773061757036,CH1,POWER,12.87
1773061757047,CH1,POWER,12.87
1773061757057,CH1,POWER,12.87
1773061757066,CH1,POWER,12.87
1773061757077,CH1,POWER,12.87
1773061757086,CH1,POWER,12.87
1773061757097,CH1,POWER,12.87
1773061757108,CH1,POWER,12.87
1773061757117,CH1,POWER,12.87
1773061757129,CH1,POWER,12.87
1773061757140,CH1,POWER,12.87
1773061757150,CH1,POWER,12.87
1773061757160,CH1,POWER,12.87
1773061757171,CH1,POWER,12.87
1773061757182,CH1,POWER,12.87
1773061757192,CH1,POWER,12.87
1773061757201,CH1,POWER,12.87
1773061757208,CH1,POWER,12.87
1773061757219,CH1,POWER,12.87
1773061757227,CH1,POWER,12.87
1773061757237,CH1,POWER,12.87
1773061757247,CH1,POWER,12.87
1773061757258,CH1,POWER,12.87
1773061757267,CH1,POWER,12.87
1773061757271,CH1,POWER,12.87
1773061757279,CH1,POWER,12.87
1773061757289,CH1,POWER,12.87
1773061757298,CH1,POWER,12.87
1773061757310,CH1,POWER,12.87
1773061757319,CH1,POWER,12.87
1773061757328,CH1,POWER,12.87
1773061757337,CH1,POWER,12.87
1773061757346,CH1,POWER,12.87
1773061757353,CH1,POWER,12.87
1773061757362,CH1,POWER,12.87
1773061757371,CH1,POWER,12.87
1773061757381,CH1,POWER,12.87
1773061757391,CH1,POWER,12.87
1773061757401,CH1,POWER,12.87
1773061757411,CH1,POWER,12.87
1773061757421,CH1,POWER,12.87
1773061757433,CH1,POWER,12.87
1773061757445,CH1,POWER,12.87
1773061757456,CH1,POWER,12.87
1773061757466,CH1,POWER,12.87
1773061757477,CH1,POWER,12.87
1773061757487,CH1,POWER,12.87
1773061757499,CH1,POWER,12.87
1773061757509,CH1,POWER,12.87
1773061757519,CH1,POWER,12.87
1773061757529,CH1,POWER,12.87
1773061757540,CH1,POWER,12.87
1773061757551,CH1,POWER,12.87
1773061757561,CH1,POWER,12.87
1773061757571,CH1,POWER,12.87
1773061757583,CH1,POWER,12.87
1773061757593,CH1,POWER,12.87
1773061757604,CH1,POWER,12.87
1773061757612,CH1,POWER,12.87
1773061757621,CH1,POWER,12.87
1773061757633,CH1,POWER,12.87
1773061757687,CH1,POWER,12.67
1773061757696,CH1,POWER,12.67
1773061757705,CH1,POWER,12.67
1773061757714,CH1,POWER,12.67
1773061757724,CH1,POWER,12.67
1773061757735,CH1,POWER,12.67
1773061757746,CH1,POWER,12.67
1773061757758,CH1,POWER,12.67
1773061757767,CH1,POWER,12.67
1773061757779,CH1,POWER,12.67
1773061757789,CH1,POWER,12.67
1773061757801,CH1,POWER,12.67
1773061757811,CH1,POWER,12.67
1773061757823,CH1,POWER,12.67
1773061757835,CH1,POWER,12.67
1773061757844,CH1,POWER,12.67
1773061757855,CH1,POWER,12.67
1773061757867,CH1,POWER,12.67
1773061757877,CH1,POWER,12.67
1773061757888,CH1,POWER,12.67
1773061757898,CH1,POWER,12.67
1773061757909,CH1,POWER,12.67
1773061757919,CH1,POWER,12.67
1773061757929,CH1,POWER,12.67
1773061757938,CH1,POWER,12.67
1773061757949,CH1,POWER,12.67
1773061757959,CH1,POWER,12.67
1773061757969,CH1,POWER,12.67
1773061757981,CH1,POWER,12.67
1773061757992,CH1,POWER,12.67
1773061758002,CH1,POWER,12.67
1773061758012,CH1,POWER,12.67
1773061758022,CH1,POWER,12.67
1773061758033,CH1,POWER,12.67
1773061758038,CH1,POWER,12.67
1773061758046,CH1,POWER,12.67
1773061758058,CH1,POWER,12.67
1773061758067,CH1,POWER,12.67
1773061758078,CH1,POWER,12.67
1773061758086,CH1,POWER,12.67
1773061758096,CH1,POWER,12.67
1773061758105,CH1,POWER,12.67
1773061758114,CH1,POWER,12.67
1773061758125,CH1,POWER,12.67
1773061758136,CH1,POWER,12.67
1773061758146,CH1,POWER,12.67
1773061758158,CH1,POWER,12.67
1773061758166,CH1,POWER,12.67
1773061758177,CH1,POWER,12.67
1773061758188,CH1,POWER,12.67
1773061758197,CH1,POWER,12.67
1773061758208,CH1,POWER,12.67
1773061758218,CH1,POWER,12.67
1773061758229,CH1,POWER,12.67
1773061758238,CH1,POWER,12.67
1773061758247,CH1,POWER,12.67
1773061758259,CH1,POWER,12.67
1773061758271,CH1,POWER,12.67
1773061758283,CH1,POWER,12.67
1773061758292,CH1,POWER,12.67
1773061758302,CH1,POWER,12.67
1773061758310,CH1,POWER,12.67
1773061758318,CH1,POWER,12.67
1773061758328,CH1,POWER,12.67
1773061758337,CH1,POWER,12.67
1773061758348,CH1,POWER,12.67
1773061758356,CH1,POWER,12.67
1773061758366,CH1,POWER,12.67
1773061758376,CH1,POWER,12.67
1773061758387,CH1,POWER,12.67
1773061758440,CH1,POWER,12.67
1773061758449,CH1,POWER,12.67
1773061758459,CH1,POWER,12.67
1773061758471,CH1,POWER,12.67
1773061758483,CH1,POWER,12.67
1773061758495,CH1,POWER,12.67
1773061758507,CH1,POWER,12.67
1773061758519,CH1,POWER,12.67
1773061758531,CH1,POWER,12.67
1773061758543,CH1,POWER,12.67
1773061758555,CH1,POWER,12.67
1773061758567,CH1,POWER,12.67
1773061758579,CH1,POWER,12.67
1773061758591,CH1,POWER,12.67
1773061758603,CH1,POWER,12.67
1773061758612,CH1,POWER,12.67
1773061758623,CH1,POWER,12.67
1773061758635,CH1,POWER,12.67
1773061758647,CH1,POWER,12.67
1773061758659,CH1,POWER,12.67
1773061758671,CH1,POWER,12.67
1773061758680,CH1,POWER,12.67
1773061758691,CH1,POWER,12.67
1773061758702,CH1,POWER,12.67
1773061758711,CH1,POWER,12.67
1773061758723,CH1,POWER,12.67
1773061758735,CH1,POWER,12.67
1773061758746,CH1,POWER,12.67
1773061758759,CH1,POWER,12.67
1773061758770,CH1,POWER,12.67
1773061758782,CH1,POWER,12.67
1773061758794,CH1,POWER,12.67
1773061758799,CH1,POWER,12.67
1773061758804,CH1,POWER,12.67
1773061758815,CH1,POWER,12.67
1773061758827,CH1,POWER,12.67
1773061758839,CH1,POWER,12.67
1773061758851,CH1,POWER,12.67
1773061758863,CH1,POWER,12.67
1773061758875,CH1,POWER,12.67
1773061758885,CH1,POWER,12.67
1773061758895,CH1,POWER,12.67
1773061758907,CH1,POWER,12.67
1773061758917,CH1,POWER,12.67
1773061758926,CH1,POWER,12.67
1773061758934,CH1,POWER,12.67
1773061758947,CH1,POWER,12.67
1773061758959,CH1,POWER,12.67
1773061758970,CH1,POWER,12.67
1773061758979,CH1,POWER,12.67
1773061758990,CH1,POWER,12.67
1773061759000,CH1,POWER,12.67
1773061759011,CH1,POWER,12.67
1773061759023,CH1,POWER,12.67
1773061759035,CH1,POWER,12.67
1773061759047,CH1,POWER,12.67
1773061759059,CH1,POWER,12.67
1773061759071,CH1,POWER,12.67
1773061759083,CH1,POWER,12.67
1773061759095,CH1,POWER,12.67
1773061759105,CH1,POWER,12.67
1773061759114,CH1,POWER,12.67
1773061759124,CH1,POWER,12.67
1773061759134,CH1,POWER,12.67
1773061759147,CH1,POWER,12.67
1773061759159,CH1,POWER,12.48
1773061759212,CH1,POWER,12.48
1773061759225,CH1,POWER,12.48
1773061759236,CH1,POWER,12.48
1773061759247,CH1,POWER,12.48
1773061759259,CH1,POWER,12.48
1773061759270,CH1,POWER,12.48
1773061759283,CH1,POWER,12.48
1773061759294,CH1,POWER,12.48
1773061759305,CH1,POWER,12.48
1773061759316,CH1,POWER,12.48
1773061759326,CH1,POWER,12.48
1773061759335,CH1,POWER,12.48
1773061759345,CH1,POWER,12.48
1773061759357,CH1,POWER,12.48
1773061759368,CH1,POWER,12.48
1773061759378,CH1,POWER,12.48
1773061759388,CH1,POWER,12.48
1773061759401,CH1,POWER,12.48
1773061759409,CH1,POWER,12.48
1773061759417,CH1,POWER,12.48
1773061759428,CH1,POWER,12.48
1773061759439,CH1,POWER,12.48
1773061759450,CH1,POWER,12.48
1773061759462,CH1,POWER,12.48
1773061759472,CH1,POWER,12.48
1773061759482,CH1,POWER,12.48
1773061759491,CH1,POWER,12.48
1773061759499,CH1,POWER,12.48
1773061759512,CH1,POWER,12.48
1773061759521,CH1,POWER,12.48
1773061759529,CH1,POWER,12.48
1773061759540,CH1,POWER,12.48
1773061759547,CH1,POWER,12.48
1773061759552,CH1,POWER,12.48
1773061759562,CH1,POWER,12.48
1773061759571,CH1,POWER,12.48
1773061759580,CH1,POWER,12.48
1773061759593,CH1,POWER,12.48
1773061759604,CH1,POWER,12.48
1773061759615,CH1,POWER,12.48
1773061759625,CH1,POWER,12.48
1773061759634,CH1,POWER,12.48
1773061759643,CH1,POWER,12.48
1773061759652,CH1,POWER,12.48
1773061759663,CH1,POWER,12.48
1773061759672,CH1,POWER,12.48
1773061759682,CH1,POWER,12.48
1773061759691,CH1,POWER,12.48
1773061759699,CH1,POWER,12.48
1773061759708,CH1,POWER,12.48
1773061759719,CH1,POWER,12.48
1773061759729,CH1,POWER,12.48
1773061759738,CH1,POWER,12.48
1773061759749,CH1,POWER,12.48
1773061759759,CH1,POWER,12.48
1773061759771,CH1,POWER,12.48
1773061759782,CH1,POWER,12.48
1773061759792,CH1,POWER,12.48
1773061759805,CH1,POWER,12.48
1773061759813,CH1,POWER,12.48
1773061759824,CH1,POWER,12.48
1773061759835,CH1,POWER,12.48
1773061759846,CH1,POWER,12.48
1773061759857,CH1,POWER,12.48
1773061759866,CH1,POWER,12.48
1773061759874,CH1,POWER,12.48
1773061759885,CH1,POWER,12.48
1773061759896,CH1,POWER,12.48
1773061759907,CH1,POWER,12.48
1773061759960,CH1,POWER,12.48
1773061759971,CH1,POWER,12.48
1773061759982,CH1,POWER,12.48
1773061759990,CH1,POWER,12.48
1773061760000,CH1,POWER,12.48
1773061760009,CH1,POWER,12.48
1773061760020,CH1,POWER,12.48
1773061760029,CH1,POWER,12.48
1773061760038,CH1,POWER,12.48
1773061760048,CH1,POWER,12.48
1773061760057,CH1,POWER,12.48
1773061760066,CH1,POWER,12.48
1773061760076,CH1,POWER,12.48
1773061760084,CH1,POWER,12.48
1773061760094,CH1,POWER,12.48
1773061760104,CH1,POWER,12.48
1773061760113,CH1,POWER,12.48
1773061760124,CH1,POWER,12.48
1773061760133,CH1,POWER,12.48
1773061760144,CH1,POWER,12.48
1773061760152,CH1,POWER,12.48
1773061760163,CH1,POWER,12.48
1773061760174,CH1,POWER,12.48
1773061760183,CH1,POWER,12.48
1773061760192,CH1,POWER,12.48
1773061760201,CH1,POWER,12.48
1773061760212,CH1,POWER,12.48
1773061760222,CH1,POWER,12.48
1773061760231,CH1,POWER,12.48
1773061760241,CH1,POWER,12.48
1773061760250,CH1,POWER,12.48
1773061760259,CH1,POWER,12.48
1773061760270,CH1,POWER,12.48
1773061760280,CH1,POWER,12.48
1773061760288,CH1,POWER,12.48
1773061760298,CH1,POWER,12.48
1773061760308,CH1,POWER,12.48
1773061760316,CH1,POWER,12.48
1773061760321,CH1,POWER,12.48
1773061760331,CH1,POWER,12.48
1773061760339,CH1,POWER,12.48
1773061760348,CH1,POWER,12.48
1773061760358,CH1,POWER,12.48
1773061760366,CH1,POWER,12.48
1773061760376,CH1,POWER,12.48
1773061760386,CH1,POWER,12.48
