timestamp,channel,action,power_w
1773060823858,CH1,POWER,4.29
1773060823863,CH1,POWER,4.29
1773060823871,CH1,POWER,4.29
1773060823879,CH1,POWER,4.29
1773060823890,CH1,POWER,4.29
1773060823900,CH1,POWER,4.29
1773060823909,CH1,POWER,4.29
1773060823919,CH1,POWER,4.29
1773060823929,CH1,POWER,4.29
1773060823940,CH1,POWER,4.29
1773060823949,CH1,POWER,4.29
1773060823959,CH1,POWER,4.29
1773060823967,CH1,POWER,4.29
1773060823978,CH1,POWER,4.29
1773060823986,CH1,POWER,4.29
1773060823996,CH1,POWER,4.29
1773060824006,CH1,POWER,4.29
1773060824016,CH1,POWER,4.29
1773060824026,CH1,POWER,4.29
1773060824037,CH1,POWER,4.29
1773060824046,CH1,POWER,4.29
1773060824057,CH1,POWER,4.29
1773060824067,CH1,POWER,4.29
1773060824077,CH1,POWER,4.29
1773060824086,CH1,POWER,4.29
1773060824095,CH1,POWER,4.29
1773060824105,CH1,POWER,4.29
1773060824116,CH1,POWER,4.29
1773060824127,CH1,POWER,4.29
1773060824136,CH1,POWER,4.29
1773060824146,CH1,POWER,4.29
1773060824157,CH1,POWER,4.29
1773060824167,CH1,POWER,4.29
1773060824177,CH1,POWER,4.29
1773060824185,CH1,POWER,4.29
1773060824195,CH1,POWER,4.29
1773060824203,CH1,POWER,4.29
1773060824214,CH1,POWER,4.29
1773060824224,CH1,POWER,16.97
1773060824275,CH1,POWER,16.97
1773060824287,CH1,POWER,16.97
1773060824295,CH1,POWER,16.97
1773060824305,CH1,POWER,16.97
1773060824317,CH1,POWER,16.97
1773060824329,CH1,POWER,16.97
1773060824341,CH1,POWER,16.97
1773060824352,CH1,POWER,16.97
1773060824361,CH1,POWER,16.97
1773060824373,CH1,POWER,16.97
1773060824382,CH1,POWER,16.97
1773060824393,CH1,POWER,16.97
1773060824402,CH1,POWER,16.97
1773060824414,CH1,POWER,16.97
1773060824425,CH1,POWER,16.97
1773060824435,CH1,POWER,16.97
1773060824447,CH1,POWER,16.97
1773060824458,CH1,POWER,16.97
1773060824466,CH1,POWER,16.97
1773060824476,CH1,POWER,16.97
1773060824487,CH1,POWER,16.97
1773060824495,CH1,POWER,16.97
1773060824507,CH1,POWER,16.97
1773060824518,CH1,POWER,16.97
1773060824527,CH1,POWER,16.97
1773060824537,CH1,POWER,16.97
1773060824548,CH1,POWER,16.97
1773060824558,CH1,POWER,16.97
1773060824568,CH1,POWER,16.97
1773060824578,CH1,POWER,16.97
1773060824588,CH1,POWER,16.97
1773060824600,CH1,POWER,16.97
1773060824609,CH1,POWER,16.97
1773060824619,CH1,POWER,16.97
1773060824627,CH1,POWER,16.97
1773060824632,CH1,POWER,16.97
1773060824642,CH1,POWER,16.97
1773060824653,CH1,POWER,16.97
1773060824663,CH1,POWER,16.97
1773060824673,CH1,POWER,16.97
1773060824682,CH1,POWER,16.97
1773060824691,CH1,POWER,16.97
1773060824701,CH1,POWER,16.97
1773060824712,CH1,POWER,16.97
1773060824721,CH1,POWER,16.97
1773060824730,CH1,POWER,16.97
1773060824741,CH1,POWER,16.97
1773060824753,CH1,POWER,16.97
1773060824764,CH1,POWER,16.97
1773060824773,CH1,POWER,16.97
1773060824784,CH1,POWER,16.97
1773060824793,CH1,POWER,16.97
1773060824802,CH1,POWER,16.97
1773060824813,CH1,POWER,16.97
1773060824822,CH1,POWER,16.97
1773060824831,CH1,POWER,16.97
1773060824840,CH1,POWER,16.97
1773060824851,CH1,POWER,16.97
1773060824860,CH1,POWER,16.97
1773060824869,CH1,POWER,16.97
1773060824879,CH1,POWER,16.97
1773060824890,CH1,POWER,16.97
1773060824901,CH1,POWER,16.97
1773060824911,CH1,POWER,16.97
1773060824920,CH1,POWER,16.97
1773060824929,CH1,POWER,16.97
1773060824939,CH1,POWER,16.97
1773060824948,CH1,POWER,16.97
1773060824957,CH1,POWER,16.97
1773060824967,CH1,POWER,16.97
1773060824976,CH1,POWER,16.97
1773060824985,CH1,POWER,16.97
1773060825037,CH1,POWER,16.97
1773060825047,CH1,POWER,16.97
1773060825057,CH1,POWER,16.97
1773060825065,CH1,POWER,16.97
1773060825076,CH1,POWER,16.97
1773060825085,CH1,POWER,16.97
1773060825096,CH1,POWER,16.97
1773060825105,CH1,POWER,16.97
1773060825116,CH1,POWER,16.97
1773060825124,CH1,POWER,16.97
1773060825133,CH1,POWER,16.97
1773060825142,CH1,POWER,16.97
1773060825152,CH1,POWER,16.97
1773060825161,CH1,POWER,16.97
1773060825170,CH1,POWER,16.97
1773060825181,CH1,POWER,16.97
1773060825190,CH1,POWER,16.97
1773060825199,CH1,POWER,16.97
1773060825208,CH1,POWER,16.97
1773060825218,CH1,POWER,16.97
1773060825226,CH1,POWER,16.97
1773060825236,CH1,POWER,16.97
1773060825245,CH1,POWER,16.97
1773060825255,CH1,POWER,16.97
1773060825264,CH1,POWER,16.97
1773060825273,CH1,POWER,16.97
1773060825284,CH1,POWER,16.97
1773060825293,CH1,POWER,16.97
1773060825301,CH1,POWER,16.97
1773060825310,CH1,POWER,16.97
1773060825320,CH1,POWER,16.97
1773060825330,CH1,POWER,16.97
1773060825342,CH1,POWER,16.97
1773060825351,CH1,POWER,16.97
1773060825361,CH1,POWER,16.97
1773060825372,CH1,POWER,16.97
1773060825382,CH1,POWER,16.97
1773060825393,CH1,POWER,16.97
1773060825400,CH1,POWER,16.97
1773060825405,CH1,POWER,16.97
1773060825415,CH1,POWER,16.97
1773060825426,CH1,POWER,16.97
1773060825436,CH1,POWER,16.97
1773060825445,CH1,POWER,16.97
1773060825454,CH1,POWER,16.97
1773060825464,CH1,POWER,16.97
1773060825473,CH1,POWER,16.97
1773060825482,CH1,POWER,16.97
1773060825492,CH1,POWER,16.97
1773060825501,CH1,POWER,16.97
1773060825511,CH1,POWER,16.97
1773060825519,CH1,POWER,16.97
1773060825530,CH1,POWER,16.97
1773060825539,CH1,POWER,16.97
1773060825549,CH1,POWER,16.97
1773060825559,CH1,POWER,16.97
1773060825569,CH1,POWER,16.97
1773060825578,CH1,POWER,16.97
1773060825589,CH1,POWER,16.97
1773060825598,CH1,POWER,16.97
1773060825608,CH1,POWER,16.97
1773060825617,CH1,POWER,16.97
1773060825628,CH1,POWER,16.97
1773060825639,CH1,POWER,16.97
1773060825648,CH1,POWER,16.97
1773060825657,CH1,POWER,16.97
1773060825667,CH1,POWER,16.97
1773060825675,CH1,POWER,16.97
1773060825683,CH1,POWER,16.97
1773060825691,CH1,POWER,16.97
1773060825702,CH1,POWER,16.97
1773060825713,CH1,POWER,16.97
1773060825722,CH1,POWER,16.97
1773060825732,CH1,POWER,16.97
1773060825744,CH1,POWER,16.97
1773060825756,CH1,POWER,16.97
1773060825810,CH1,POWER,16.97
1773060825821,CH1,POWER,16.97
1773060825832,CH1,POWER,16.97
1773060825841,CH1,POWER,16.97
1773060825850,CH1,POWER,16.97
1773060825860,CH1,POWER,16.97
1773060825871,CH1,POWER,16.97
1773060825881,CH1,POWER,16.97
1773060825891,CH1,POWER,16.97
1773060825901,CH1,POWER,16.97
1773060825913,CH1,POWER,16.97
1773060825925,CH1,POWER,16.97
1773060825937,CH1,POWER,16.97
1773060825948,CH1,POWER,16.97
1773060825958,CH1,POWER,16.97
1773060825969,CH1,POWER,16.97
1773060825978,CH1,POWER,16.97
1773060825987,CH1,POWER,16.97
1773060825998,CH1,POWER,16.97
1773060826008,CH1,POWER,16.97
1773060826020,CH1,POWER,16.97
1773060826029,CH1,POWER,16.97
1773060826041,CH1,POWER,16.97
1773060826052,CH1,POWER,16.97
1773060826061,CH1,POWER,16.97
1773060826071,CH1,POWER,16.97
1773060826080,CH1,POWER,16.97
1773060826089,CH1,POWER,16.97
1773060826099,CH1,POWER,16.97
1773060826109,CH1,POWER,16.97
1773060826118,CH1,POWER,16.97
1773060826128,CH1,POWER,16.97
1773060826138,CH1,POWER,16.97
1773060826147,CH1,POWER,16.97
1773060826156,CH1,POWER,16.97
1773060826166,CH1,POWER,16.97
1773060826171,CH1,POWER,16.97
1773060826178,CH1,POWER,16.97
1773060826189,CH1,POWER,16.97
1773060826198,CH1,POWER,16.97
1773060826209,CH1,POWER,16.97
1773060826218,CH1,POWER,16.97
1773060826228,CH1,POWER,16.97
1773060826237,CH1,POWER,16.97
1773060826245,CH1,POWER,16.97
1773060826253,CH1,POWER,16.97
1773060826263,CH1,POWER,16.97
1773060826273,CH1,POWER,16.97
1773060826284,CH1,POWER,16.97
1773060826294,CH1,POWER,16.97
1773060826304,CH1,POWER,16.97
1773060826316,CH1,POWER,16.97
1773060826327,CH1,POWER,16.97
1773060826338,CH1,POWER,16.97
1773060826348,CH1,POWER,16.97
1773060826357,CH1,POWER,16.97
1773060826366,CH1,POWER,16.97
1773060826378,CH1,POWER,16.97
1773060826389,CH1,POWER,16.97
1773060826398,CH1,POWER,16.97
1773060826409,CH1,POWER,16.97
1773060826419,CH1,POWER,16.97
1773060826430,CH1,POWER,16.97
1773060826441,CH1,POWER,16.97
1773060826450,CH1,POWER,16.97
1773060826461,CH1,POWER,16.97
1773060826473,CH1,POWER,16.97
1773060826485,CH1,POWER,16.97
1773060826497,CH1,POWER,16.97
1773060826506,CH1,POWER,16.97
1773060826517,CH1,POWER,16.97
1773060826527,CH1,POWER,16.97
1773060826580,CH1,POWER,17.35
1773060826589,CH1,POWER,17.35
1773060826599,CH1,POWER,17.35
1773060826608,CH1,POWER,17.35
1773060826618,CH1,POWER,17.35
1773060826630,CH1,POWER,17.35
1773060826640,CH1,POWER,17.35
1773060826650,CH1,POWER,17.35
1773060826659,CH1,POWER,17.35
1773060826670,CH1,POWER,17.35
1773060826681,CH1,POWER,17.35
1773060826689,CH1,POWER,17.35
1773060826700,CH1,POWER,17.35
1773060826709,CH1,POWER,17.35
1773060826721,CH1,POWER,17.35
1773060826733,CH1,POWER,17.35
1773060826744,CH1,POWER,17.35
1773060826753,CH1,POWER,17.35
1773060826763,CH1,POWER,17.35
1773060826772,CH1,POWER,17.35
1773060826784,CH1,POWER,17.35
1773060826794,CH1,POWER,17.35
1773060826804,CH1,POWER,17.35
1773060826814,CH1,POWER,17.35
1773060826826,CH1,POWER,17.35
1773060826838,CH1,POWER,17.35
1773060826849,CH1,POWER,17.35
1773060826859,CH1,POWER,17.35
1773060826868,CH1,POWER,17.35
1773060826878,CH1,POWER,17.35
1773060826888,CH1,POWER,17.35
1773060826899,CH1,POWER,17.35
1773060826909,CH1,POWER,17.35
1773060826919,CH1,POWER,17.35
1773060826929,CH1,POWER,17.35
1773060826938,CH1,POWER,17.35
1773060826943,CH1,POWER,17.35
1773060826950,CH1,POWER,17.35
1773060826960,CH1,POWER,17.35
1773060826972,CH1,POWER,17.35
1773060826982,CH1,POWER,17.35
1773060826992,CH1,POWER,17.35
1773060827002,CH1,POWER,17.35
1773060827012,CH1,POWER,17.35
1773060827024,CH1,POWER,17.35
1773060827036,CH1,POWER,17.35
1773060827045,CH1,POWER,17.35
1773060827057,CH1,POWER,17.35
1773060827069,CH1,POWER,17.35
1773060827078,CH1,POWER,17.35
1773060827087,CH1,POWER,17.35
1773060827097,CH1,POWER,17.35
1773060827106,CH1,POWER,17.35
1773060827117,CH1,POWER,17.35
1773060827129,CH1,POWER,17.35
1773060827138,CH1,POWER,17.35
1773060827148,CH1,POWER,17.35
