timestamp,channel,action,power_w
1773060027184,CH1,POWER,7.02
1773060027192,CH1,POWER,7.02
1773060027200,CH1,POWER,7.02
1773060027210,CH1,POWER,7.02
1773060027219,CH1,POWER,7.02
1773060027228,CH1,POWER,7.02
1773060027239,CH1,POWER,7.02
1773060027249,CH1,POWER,7.02
1773060027260,CH1,POWER,7.02
1773060027270,CH1,POWER,7.02
1773060027279,CH1,POWER,7.02
1773060027290,CH1,POWER,7.02
1773060027299,CH1,POWER,7.02
1773060027308,CH1,POWER,7.02
1773060027318,CH1,POWER,7.02
1773060027329,CH1,POWER,7.02
1773060027340,CH1,POWER,7.02
1773060027349,CH1,POWER,7.02
1773060027359,CH1,POWER,7.02
1773060027371,CH1,POWER,7.02
1773060027383,CH1,POWER,7.02
1773060027394,CH1,POWER,7.02
1773060027403,CH1,POWER,7.02
1773060027409,CH1,POWER,7.02
1773060027413,CH1,POWER,7.02
1773060027424,CH1,POWER,7.02
1773060027435,CH1,POWER,7.02
1773060027444,CH1,POWER,7.02
1773060027456,CH1,POWER,7.02
1773060027467,CH1,POWER,7.02
1773060027476,CH1,POWER,7.02
1773060027485,CH1,POWER,7.02
1773060027497,CH1,POWER,7.02
1773060027509,CH1,POWER,7.02
1773060027519,CH1,POWER,7.02
1773060027527,CH1,POWER,7.02
1773060027538,CH1,POWER,7.02
1773060027547,CH1,POWER,7.02
1773060027558,CH1,POWER,7.02
1773060027568,CH1,POWER,7.02
1773060027580,CH1,POWER,7.02
1773060027591,CH1,POWER,7.02
1773060027600,CH1,POWER,7.02
1773060027609,CH1,POWER,7.02
1773060027618,CH1,POWER,7.02
1773060027629,CH1,POWER,7.02
1773060027639,CH1,POWER,7.02
1773060027651,CH1,POWER,7.02
1773060027660,CH1,POWER,7.02
1773060027669,CH1,POWER,7.02
1773060027679,CH1,POWER,7.02
1773060027689,CH1,POWER,7.02
1773060027698,CH1,POWER,7.02
1773060027708,CH1,POWER,7.02
1773060027720,CH1,POWER,7.02
1773060027730,CH1,POWER,7.02
1773060027740,CH1,POWER,7.02
1773060027752,CH1,POWER,7.02
1773060027761,CH1,POWER,7.02
1773060027770,CH1,POWER,7.02
1773060027781,CH1,POWER,19.89
1773060027832,CH1,POWER,19.89
1773060027842,CH1,POWER,19.89
1773060027854,CH1,POWER,19.89
1773060027863,CH1,POWER,19.89
1773060027875,CH1,POWER,19.89
1773060027886,CH1,POWER,19.89
1773060027895,CH1,POWER,19.89
1773060027905,CH1,POWER,19.89
1773060027917,CH1,POWER,19.89
1773060027926,CH1,POWER,19.89
1773060027936,CH1,POWER,19.89
1773060027947,CH1,POWER,19.89
1773060027956,CH1,POWER,19.89
1773060027967,CH1,POWER,19.89
1773060027977,CH1,POWER,19.89
1773060027987,CH1,POWER,19.89
1773060027996,CH1,POWER,19.89
1773060028005,CH1,POWER,19.89
1773060028015,CH1,POWER,19.89
1773060028026,CH1,POWER,19.89
1773060028038,CH1,POWER,19.89
1773060028049,CH1,POWER,19.89
1773060028057,CH1,POWER,19.89
1773060028068,CH1,POWER,19.89
1773060028077,CH1,POWER,19.89
1773060028087,CH1,POWER,19.89
1773060028097,CH1,POWER,19.89
1773060028106,CH1,POWER,19.89
1773060028115,CH1,POWER,19.89
1773060028126,CH1,POWER,19.89
1773060028135,CH1,POWER,19.89
1773060028144,CH1,POWER,19.89
1773060028154,CH1,POWER,19.89
1773060028164,CH1,POWER,19.89
1773060028174,CH1,POWER,19.89
1773060028183,CH1,POWER,19.89
1773060028188,CH1,POWER,19.89
1773060028195,CH1,POWER,19.89
1773060028204,CH1,POWER,19.89
1773060028215,CH1,POWER,19.89
1773060028225,CH1,POWER,19.89
1773060028236,CH1,POWER,19.89
1773060028245,CH1,POWER,19.89
1773060028255,CH1,POWER,19.89
1773060028266,CH1,POWER,19.89
1773060028275,CH1,POWER,19.89
1773060028286,CH1,POWER,19.89
1773060028296,CH1,POWER,19.89
1773060028305,CH1,POWER,19.89
1773060028313,CH1,POWER,19.89
1773060028323,CH1,POWER,19.89
1773060028332,CH1,POWER,19.89
1773060028342,CH1,POWER,19.89
1773060028351,CH1,POWER,19.89
1773060028361,CH1,POWER,19.89
1773060028371,CH1,POWER,19.89
1773060028380,CH1,POWER,19.89
1773060028389,CH1,POWER,19.89
1773060028398,CH1,POWER,19.89
1773060028408,CH1,POWER,19.89
1773060028417,CH1,POWER,19.89
1773060028428,CH1,POWER,19.89
1773060028438,CH1,POWER,19.89
1773060028449,CH1,POWER,19.89
1773060028459,CH1,POWER,19.89
1773060028470,CH1,POWER,19.89
1773060028482,CH1,POWER,19.89
1773060028493,CH1,POWER,19.89
1773060028502,CH1,POWER,19.89
1773060028513,CH1,POWER,19.89
1773060028523,CH1,POWER,19.89
1773060028534,CH1,POWER,19.89
1773060028542,CH1,POWER,19.89
1773060028550,CH1,POWER,19.89
1773060028559,CH1,POWER,19.89
1773060028613,CH1,POWER,19.89
1773060028623,CH1,POWER,19.89
1773060028633,CH1,POWER,19.89
1773060028644,CH1,POWER,19.89
1773060028654,CH1,POWER,19.89
1773060028664,CH1,POWER,19.89
1773060028676,CH1,POWER,19.89
1773060028685,CH1,POWER,19.89
1773060028696,CH1,POWER,19.89
1773060028706,CH1,POWER,19.89
1773060028716,CH1,POWER,19.89
1773060028726,CH1,POWER,19.89
1773060028736,CH1,POWER,19.89
1773060028746,CH1,POWER,19.89
1773060028755,CH1,POWER,19.89
1773060028765,CH1,POWER,19.89
1773060028774,CH1,POWER,19.89
1773060028783,CH1,POWER,19.89
1773060028793,CH1,POWER,19.89
1773060028802,CH1,POWER,19.89
1773060028811,CH1,POWER,19.89
1773060028821,CH1,POWER,19.89
1773060028831,CH1,POWER,19.89
1773060028841,CH1,POWER,19.89
1773060028851,CH1,POWER,19.89
1773060028861,CH1,POWER,19.89
1773060028871,CH1,POWER,19.89
1773060028880,CH1,POWER,19.89
1773060028890,CH1,POWER,19.89
1773060028900,CH1,POWER,19.89
1773060028909,CH1,POWER,19.89
1773060028920,CH1,POWER,19.89
1773060028930,CH1,POWER,19.89
1773060028940,CH1,POWER,19.89
1773060028949,CH1,POWER,19.89
1773060028957,CH1,POWER,19.89
1773060028962,CH1,POWER,19.89
1773060028969,CH1,POWER,19.89
1773060028981,CH1,POWER,19.89
1773060028990,CH1,POWER,19.89
1773060029000,CH1,POWER,19.89
1773060029011,CH1,POWER,19.89
1773060029021,CH1,POWER,19.89
1773060029031,CH1,POWER,19.89
1773060029041,CH1,POWER,19.89
1773060029051,CH1,POWER,19.89
1773060029061,CH1,POWER,19.89
1773060029073,CH1,POWER,19.89
1773060029082,CH1,POWER,19.89
1773060029093,CH1,POWER,19.89
1773060029102,CH1,POWER,19.89
1773060029111,CH1,POWER,19.89
1773060029121,CH1,POWER,19.89
1773060029133,CH1,POWER,19.89
1773060029145,CH1,POWER,19.89
1773060029156,CH1,POWER,19.89
1773060029167,CH1,POWER,19.89
1773060029177,CH1,POWER,19.89
1773060029188,CH1,POWER,19.89
1773060029197,CH1,POWER,19.89
1773060029208,CH1,POWER,19.89
1773060029219,CH1,POWER,19.89
1773060029229,CH1,POWER,19.89
1773060029240,CH1,POWER,19.89
1773060029249,CH1,POWER,19.89
1773060029259,CH1,POWER,19.89
1773060029271,CH1,POWER,19.89
1773060029283,CH1,POWER,19.89
1773060029295,CH1,POWER,19.89
1773060029302,CH1,POWER,19.89
1773060029313,CH1,POWER,19.89
1773060029325,CH1,POWER,19.69
1773060029378,CH1,POWER,19.69
1773060029389,CH1,POWER,19.69
1773060029401,CH1,POWER,19.69
1773060029413,CH1,POWER,19.69
1773060029425,CH1,POWER,19.69
1773060029435,CH1,POWER,19.69
1773060029444,CH1,POWER,19.69
1773060029456,CH1,POWER,19.69
1773060029468,CH1,POWER,19.69
1773060029479,CH1,POWER,19.69
1773060029488,CH1,POWER,19.69
1773060029499,CH1,POWER,19.69
1773060029511,CH1,POWER,19.69
1773060029523,CH1,POWER,19.69
1773060029535,CH1,POWER,19.69
1773060029547,CH1,POWER,19.69
1773060029556,CH1,POWER,19.69
1773060029566,CH1,POWER,19.69
1773060029575,CH1,POWER,19.69
1773060029586,CH1,POWER,19.69
1773060029596,CH1,POWER,19.69
1773060029606,CH1,POWER,19.69
1773060029618,CH1,POWER,19.69
1773060029628,CH1,POWER,19.69
1773060029639,CH1,POWER,19.69
1773060029651,CH1,POWER,19.69
1773060029663,CH1,POWER,19.69
1773060029673,CH1,POWER,19.69
1773060029682,CH1,POWER,19.69
1773060029692,CH1,POWER,19.69
1773060029702,CH1,POWER,19.69
1773060029712,CH1,POWER,19.69
1773060029718,CH1,POWER,19.69
1773060029724,CH1,POWER,19.69
1773060029736,CH1,POWER,19.69
1773060029748,CH1,POWER,19.69
1773060029760,CH1,POWER,19.69
1773060029771,CH1,POWER,19.69
1773060029780,CH1,POWER,19.69
1773060029790,CH1,POWER,19.69
1773060029802,CH1,POWER,19.69
1773060029813,CH1,POWER,19.69
1773060029823,CH1,POWER,19.69
1773060029833,CH1,POWER,19.69
1773060029845,CH1,POWER,19.69
1773060029857,CH1,POWER,19.69
1773060029869,CH1,POWER,19.69
1773060029881,CH1,POWER,19.69
1773060029893,CH1,POWER,19.69
1773060029905,CH1,POWER,19.69
1773060029917,CH1,POWER,19.69
1773060029929,CH1,POWER,19.69
1773060029941,CH1,POWER,19.69
1773060029950,CH1,POWER,19.69
1773060029961,CH1,POWER,19.69
1773060029973,CH1,POWER,19.69
1773060029985,CH1,POWER,19.69
1773060029997,CH1,POWER,19.69
1773060030009,CH1,POWER,19.69
1773060030021,CH1,POWER,19.69
1773060030033,CH1,POWER,19.69
1773060030045,CH1,POWER,19.69
1773060030057,CH1,POWER,19.69
1773060030069,CH1,POWER,19.69
1773060030121,CH1,POWER,19.69
1773060030131,CH1,POWER,19.69
1773060030140,CH1,POWER,19.69
1773060030149,CH1,POWER,19.69
1773060030159,CH1,POWER,19.69
1773060030170,CH1,POWER,19.69
1773060030180,CH1,POWER,19.69
1773060030190,CH1,POWER,19.69
1773060030199,CH1,POWER,19.69
1773060030211,CH1,POWER,19.69
1773060030222,CH1,POWER,19.69
1773060030231,CH1,POWER,19.69
1773060030241,CH1,POWER,19.69
1773060030253,CH1,POWER,19.69
1773060030262,CH1,POWER,19.69
1773060030273,CH1,POWER,19.69
1773060030283,CH1,POWER,19.69
1773060030295,CH1,POWER,19.69
1773060030303,CH1,POWER,19.69
1773060030313,CH1,POWER,19.69
1773060030323,CH1,POWER,19.69
1773060030335,CH1,POWER,19.69
1773060030347,CH1,POWER,19.69
1773060030356,CH1,POWER,19.69
1773060030367,CH1,POWER,19.69
1773060030379,CH1,POWER,19.69
1773060030390,CH1,POWER,19.69
1773060030399,CH1,POWER,19.69
1773060030411,CH1,POWER,19.69
1773060030421,CH1,POWER,19.69
1773060030431,CH1,POWER,19.69
1773060030441,CH1,POWER,19.69
1773060030453,CH1,POWER,19.69
1773060030465,CH1,POWER,19.69
1773060030474,CH1,POWER,19.69
1773060030479,CH1,POWER,19.69
1773060030486,CH1,POWER,19.69
1773060030496,CH1,POWER,19.69
1773060030506,CH1,POWER,19.69
1773060030518,CH1,POWER,19.69
1773060030530,CH1,POWER,19.69
1773060030540,CH1,POWER,19.69
1773060030551,CH1,POWER,19.69
1773060030562,CH1,POWER,19.69
1773060030572,CH1,POWER,19.69
1773060030584,CH1,POWER,19.69
1773060030594,CH1,POWER,19.69
1773060030605,CH1,POWER,19.69
1773060030617,CH1,POWER,19.69
1773060030629,CH1,POWER,19.69
1773060030640,CH1,POWER,19.69
1773060030649,CH1,POWER,19.69
1773060030660,CH1,POWER,19.69
1773060030670,CH1,POWER,19.69
1773060030680,CH1,POWER,19.69
1773060030689,CH1,POWER,19.69
1773060030701,CH1,POWER,19.69
1773060030712,CH1,POWER,19.69
1773060030724,CH1,POWER,19.69
1773060030734,CH1,POWER,19.69
1773060030745,CH1,POWER,19.69
1773060030757,CH1,POWER,19.69
1773060030768,CH1,POWER,19.69
1773060030780,CH1,POWER,19.69
1773060030788,CH1,POWER,19.69
1773060030796,CH1,POWER,19.69
1773060030804,CH1,POWER,19.69
1773060030813,CH1,POWER,19.69
1773060030822,CH1,POWER,19.69
1773060030834,CH1,POWER,19.69
1773060030886,CH1,POWER,19.69
1773060030896,CH1,POWER,19.69
1773060030905,CH1,POWER,19.69
1773060030916,CH1,POWER,19.69
1773060030928,CH1,POWER,19.69
1773060030940,CH1,POWER,19.69
1773060030952,CH1,POWER,19.69
1773060030961,CH1,POWER,19.69
