timestamp,channel,action,power_w
1773060151465,CH1,POWER,4.29
1773060151473,CH1,POWER,4.29
1773060151481,CH1,POWER,4.29
1773060151491,CH1,POWER,4.29
1773060151501,CH1,POWER,4.29
1773060151511,CH1,POWER,4.29
1773060151521,CH1,POWER,4.29
1773060151532,CH1,POWER,4.29
1773060151544,CH1,POWER,4.29
1773060151556,CH1,POWER,4.29
1773060151566,CH1,POWER,4.29
1773060151574,CH1,POWER,4.29
1773060151629,CH1,POWER,11.9
1773060151638,CH1,POWER,11.9
1773060151649,CH1,POWER,11.9
1773060151661,CH1,POWER,11.9
1773060151673,CH1,POWER,11.9
1773060151685,CH1,POWER,11.9
1773060151697,CH1,POWER,11.9
1773060151709,CH1,POWER,11.9
1773060151721,CH1,POWER,11.9
1773060151733,CH1,POWER,11.9
1773060151743,CH1,POWER,11.9
1773060151755,CH1,POWER,11.9
1773060151767,CH1,POWER,11.9
1773060151779,CH1,POWER,11.9
1773060151791,CH1,POWER,11.9
1773060151803,CH1,POWER,11.9
1773060151815,CH1,POWER,11.9
1773060151827,CH1,POWER,11.9
1773060151839,CH1,POWER,11.9
1773060151851,CH1,POWER,11.9
1773060151862,CH1,POWER,11.9
1773060151873,CH1,POWER,11.9
1773060151885,CH1,POWER,11.9
1773060151895,CH1,POWER,11.9
1773060151905,CH1,POWER,11.9
1773060151916,CH1,POWER,11.9
1773060151928,CH1,POWER,11.9
1773060151938,CH1,POWER,11.9
1773060151949,CH1,POWER,11.9
1773060151960,CH1,POWER,11.9
1773060151971,CH1,POWER,11.9
1773060151979,CH1,POWER,11.9
1773060151985,CH1,POWER,11.9
1773060151991,CH1,POWER,11.9
1773060152003,CH1,POWER,11.9
1773060152015,CH1,POWER,11.9
1773060152027,CH1,POWER,11.9
1773060152039,CH1,POWER,11.9
1773060152051,CH1,POWER,11.9
1773060152061,CH1,POWER,11.9
1773060152069,CH1,POWER,11.9
1773060152077,CH1,POWER,11.9
1773060152089,CH1,POWER,11.9
1773060152101,CH1,POWER,11.9
1773060152113,CH1,POWER,11.9
1773060152125,CH1,POWER,11.9
1773060152137,CH1,POWER,11.9
1773060152147,CH1,POWER,11.9
1773060152157,CH1,POWER,11.9
1773060152169,CH1,POWER,11.9
1773060152181,CH1,POWER,11.9
1773060152193,CH1,POWER,11.9
