timestamp,channel,action,power_w
1773059461132,CH1,POWER,7.02
1773059461137,CH1,POWER,7.02
1773059461143,CH1,POWER,7.02
1773059461151,CH1,POWER,7.02
1773059461162,CH1,POWER,7.02
1773059461173,CH1,POWER,7.02
1773059461184,CH1,POWER,7.02
1773059461196,CH1,POWER,7.02
1773059461206,CH1,POWER,7.02
1773059461215,CH1,POWER,7.02
1773059461224,CH1,POWER,7.02
1773059461235,CH1,POWER,7.02
1773059461245,CH1,POWER,7.02
1773059461254,CH1,POWER,7.02
1773059461263,CH1,POWER,7.02
1773059461272,CH1,POWER,7.02
1773059461282,CH1,POWER,7.02
1773059461291,CH1,POWER,7.02
1773059461302,CH1,POWER,7.02
1773059461312,CH1,POWER,7.02
1773059461322,CH1,POWER,7.02
1773059461332,CH1,POWER,7.02
1773059461344,CH1,POWER,7.02
1773059461354,CH1,POWER,7.02
1773059461364,CH1,POWER,7.02
1773059461374,CH1,POWER,7.02
1773059461386,CH1,POWER,7.02
1773059461397,CH1,POWER,7.02
1773059461406,CH1,POWER,7.02
1773059461418,CH1,POWER,7.02
1773059461430,CH1,POWER,7.02
1773059461442,CH1,POWER,7.02
1773059461453,CH1,POWER,7.02
1773059461464,CH1,POWER,7.02
1773059461474,CH1,POWER,7.02
1773059461485,CH1,POWER,7.02
1773059461494,CH1,POWER,7.02
1773059461548,CH1,POWER,21.26
1773059461558,CH1,POWER,21.26
1773059461568,CH1,POWER,21.26
1773059461578,CH1,POWER,21.26
1773059461586,CH1,POWER,21.26
1773059461596,CH1,POWER,21.26
1773059461604,CH1,POWER,21.26
1773059461612,CH1,POWER,21.26
1773059461624,CH1,POWER,21.26
1773059461636,CH1,POWER,21.26
1773059461648,CH1,POWER,21.26
1773059461660,CH1,POWER,21.26
1773059461672,CH1,POWER,21.26
1773059461682,CH1,POWER,21.26
1773059461692,CH1,POWER,21.26
1773059461704,CH1,POWER,21.26
1773059461716,CH1,POWER,21.26
1773059461726,CH1,POWER,21.26
1773059461736,CH1,POWER,21.26
1773059461744,CH1,POWER,21.26
1773059461752,CH1,POWER,21.26
1773059461762,CH1,POWER,21.26
1773059461774,CH1,POWER,21.26
1773059461784,CH1,POWER,21.26
1773059461794,CH1,POWER,21.26
1773059461806,CH1,POWER,21.26
1773059461818,CH1,POWER,21.26
1773059461830,CH1,POWER,21.26
1773059461842,CH1,POWER,21.26
1773059461854,CH1,POWER,21.26
1773059461866,CH1,POWER,21.26
1773059461878,CH1,POWER,21.26
1773059461890,CH1,POWER,21.26
1773059461901,CH1,POWER,21.26
1773059461906,CH1,POWER,21.26
1773059461912,CH1,POWER,21.26
1773059461922,CH1,POWER,21.26
1773059461934,CH1,POWER,21.26
1773059461946,CH1,POWER,21.26
1773059461958,CH1,POWER,21.26
1773059461970,CH1,POWER,21.26
1773059461982,CH1,POWER,21.26
1773059461994,CH1,POWER,21.26
1773059462006,CH1,POWER,21.26
1773059462018,CH1,POWER,21.26
1773059462030,CH1,POWER,21.26
1773059462042,CH1,POWER,21.26
1773059462054,CH1,POWER,21.26
1773059462066,CH1,POWER,21.26
1773059462078,CH1,POWER,21.26
1773059462090,CH1,POWER,21.26
1773059462102,CH1,POWER,21.26
1773059462114,CH1,POWER,21.26
1773059462126,CH1,POWER,21.26
1773059462138,CH1,POWER,21.26
1773059462150,CH1,POWER,21.26
1773059462162,CH1,POWER,21.26
1773059462174,CH1,POWER,21.26
1773059462186,CH1,POWER,21.26
1773059462198,CH1,POWER,21.26
1773059462210,CH1,POWER,21.26
1773059462220,CH1,POWER,21.26
1773059462232,CH1,POWER,21.26
1773059462240,CH1,POWER,21.26
1773059462249,CH1,POWER,21.26
1773059462259,CH1,POWER,20.67
1773059462311,CH1,POWER,20.67
1773059462321,CH1,POWER,20.67
1773059462333,CH1,POWER,20.67
1773059462343,CH1,POWER,20.67
1773059462351,CH1,POWER,20.67
1773059462361,CH1,POWER,20.67
1773059462370,CH1,POWER,20.67
1773059462380,CH1,POWER,20.67
1773059462390,CH1,POWER,20.67
1773059462402,CH1,POWER,20.67
1773059462414,CH1,POWER,20.67
1773059462426,CH1,POWER,20.67
1773059462438,CH1,POWER,20.67
1773059462448,CH1,POWER,20.67
1773059462458,CH1,POWER,20.67
1773059462470,CH1,POWER,20.67
1773059462482,CH1,POWER,20.67
1773059462492,CH1,POWER,20.67
1773059462502,CH1,POWER,20.67
1773059462514,CH1,POWER,20.67
1773059462526,CH1,POWER,20.67
1773059462538,CH1,POWER,20.67
1773059462548,CH1,POWER,20.67
1773059462558,CH1,POWER,20.67
1773059462570,CH1,POWER,20.67
1773059462580,CH1,POWER,20.67
1773059462590,CH1,POWER,20.67
1773059462602,CH1,POWER,20.67
1773059462614,CH1,POWER,20.67
