timestamp,channel,action,power_w
1773060674376,CH1,POWER,4.29
1773060674384,CH1,POWER,4.29
1773060674392,CH1,POWER,4.29
1773060674402,CH1,POWER,4.29
1773060674411,CH1,POWER,4.29
1773060674423,CH1,POWER,4.29
1773060674432,CH1,POWER,4.29
1773060674441,CH1,POWER,4.29
1773060674453,CH1,POWER,4.29
1773060674464,CH1,POWER,4.29
1773060674475,CH1,POWER,4.29
1773060674484,CH1,POWER,4.29
1773060674494,CH1,POWER,4.29
1773060674503,CH1,POWER,4.29
1773060674515,CH1,POWER,4.29
1773060674525,CH1,POWER,4.29
1773060674534,CH1,POWER,4.29
1773060674545,CH1,POWER,4.29
1773060674551,CH1,POWER,4.29
1773060674556,CH1,POWER,4.29
1773060674565,CH1,POWER,4.29
1773060674575,CH1,POWER,4.29
1773060674587,CH1,POWER,4.29
1773060674597,CH1,POWER,4.29
1773060674607,CH1,POWER,4.29
1773060674619,CH1,POWER,4.29
1773060674631,CH1,POWER,4.29
1773060674643,CH1,POWER,4.29
1773060674653,CH1,POWER,4.29
1773060674665,CH1,POWER,4.29
1773060674677,CH1,POWER,4.29
1773060674688,CH1,POWER,4.29
1773060674696,CH1,POWER,4.29
1773060674705,CH1,POWER,4.29
1773060674714,CH1,POWER,4.29
1773060674725,CH1,POWER,4.29
1773060674736,CH1,POWER,4.29
1773060674747,CH1,POWER,4.29
1773060674759,CH1,POWER,4.29
1773060674771,CH1,POWER,4.29
1773060674783,CH1,POWER,4.29
1773060674795,CH1,POWER,4.29
1773060674805,CH1,POWER,4.29
1773060674813,CH1,POWER,4.29
1773060674824,CH1,POWER,4.29
1773060674835,CH1,POWER,4.29
1773060674844,CH1,POWER,4.29
1773060674855,CH1,POWER,4.29
1773060674867,CH1,POWER,4.29
1773060674878,CH1,POWER,4.29
1773060674889,CH1,POWER,4.29
1773060674901,CH1,POWER,4.29
1773060674954,CH1,POWER,12.09
1773060674965,CH1,POWER,12.09
1773060674977,CH1,POWER,12.09
1773060674985,CH1,POWER,12.09
1773060674995,CH1,POWER,12.09
1773060675003,CH1,POWER,12.09
1773060675013,CH1,POWER,12.09
1773060675023,CH1,POWER,12.09
1773060675031,CH1,POWER,12.09
1773060675042,CH1,POWER,12.09
1773060675053,CH1,POWER,12.09
1773060675064,CH1,POWER,12.09
1773060675074,CH1,POWER,12.09
1773060675084,CH1,POWER,12.09
1773060675095,CH1,POWER,12.09
1773060675106,CH1,POWER,12.09
1773060675117,CH1,POWER,12.09
1773060675129,CH1,POWER,12.09
1773060675141,CH1,POWER,12.09
1773060675153,CH1,POWER,12.09
1773060675162,CH1,POWER,12.09
1773060675173,CH1,POWER,12.09
1773060675184,CH1,POWER,12.09
1773060675196,CH1,POWER,12.09
1773060675206,CH1,POWER,12.09
1773060675216,CH1,POWER,12.09
1773060675227,CH1,POWER,12.09
1773060675239,CH1,POWER,12.09
1773060675248,CH1,POWER,12.09
1773060675258,CH1,POWER,12.09
1773060675269,CH1,POWER,12.09
1773060675281,CH1,POWER,12.09
1773060675289,CH1,POWER,12.09
1773060675299,CH1,POWER,12.09
1773060675307,CH1,POWER,12.09
1773060675312,CH1,POWER,12.09
1773060675321,CH1,POWER,12.09
1773060675333,CH1,POWER,12.09
1773060675343,CH1,POWER,12.09
1773060675351,CH1,POWER,12.09
1773060675362,CH1,POWER,12.09
1773060675372,CH1,POWER,12.09
1773060675382,CH1,POWER,12.09
1773060675391,CH1,POWER,12.09
1773060675402,CH1,POWER,12.09
1773060675412,CH1,POWER,12.09
1773060675422,CH1,POWER,12.09
1773060675431,CH1,POWER,12.09
1773060675442,CH1,POWER,12.09
1773060675452,CH1,POWER,12.09
1773060675463,CH1,POWER,12.09
1773060675473,CH1,POWER,12.09
1773060675483,CH1,POWER,12.09
1773060675493,CH1,POWER,12.09
1773060675503,CH1,POWER,12.09
1773060675514,CH1,POWER,12.09
1773060675523,CH1,POWER,12.09
1773060675535,CH1,POWER,12.09
1773060675547,CH1,POWER,12.09
1773060675557,CH1,POWER,12.09
1773060675567,CH1,POWER,12.09
1773060675577,CH1,POWER,12.09
1773060675586,CH1,POWER,12.09
1773060675594,CH1,POWER,12.09
1773060675603,CH1,POWER,12.09
1773060675615,CH1,POWER,12.09
1773060675626,CH1,POWER,12.09
1773060675637,CH1,POWER,12.09
1773060675648,CH1,POWER,12.09
1773060675659,CH1,POWER,12.09
1773060675671,CH1,POWER,12.09
1773060675681,CH1,POWER,12.09
1773060675735,CH1,POWER,12.09
1773060675745,CH1,POWER,12.09
1773060675756,CH1,POWER,12.09
1773060675766,CH1,POWER,12.09
1773060675776,CH1,POWER,12.09
1773060675787,CH1,POWER,12.09
1773060675799,CH1,POWER,12.09
1773060675807,CH1,POWER,12.09
1773060675819,CH1,POWER,12.09
1773060675830,CH1,POWER,12.09
1773060675842,CH1,POWER,12.09
1773060675854,CH1,POWER,12.09
1773060675866,CH1,POWER,12.09
1773060675876,CH1,POWER,12.09
1773060675886,CH1,POWER,12.09
1773060675897,CH1,POWER,12.09
1773060675907,CH1,POWER,12.09
1773060675917,CH1,POWER,12.09
1773060675927,CH1,POWER,12.09
1773060675938,CH1,POWER,12.09
1773060675949,CH1,POWER,12.09
1773060675958,CH1,POWER,12.09
1773060675970,CH1,POWER,12.09
1773060675981,CH1,POWER,12.09
1773060675993,CH1,POWER,12.09
1773060676004,CH1,POWER,12.09
1773060676015,CH1,POWER,12.09
1773060676027,CH1,POWER,12.09
1773060676036,CH1,POWER,12.09
1773060676047,CH1,POWER,12.09
1773060676056,CH1,POWER,12.09
1773060676068,CH1,POWER,12.09
1773060676076,CH1,POWER,12.09
1773060676081,CH1,POWER,12.09
1773060676092,CH1,POWER,12.09
1773060676103,CH1,POWER,12.09
1773060676114,CH1,POWER,12.09
1773060676124,CH1,POWER,12.09
1773060676136,CH1,POWER,12.09
1773060676147,CH1,POWER,12.09
1773060676156,CH1,POWER,12.09
1773060676166,CH1,POWER,12.09
1773060676175,CH1,POWER,12.09
1773060676185,CH1,POWER,12.09
1773060676193,CH1,POWER,12.09
1773060676205,CH1,POWER,12.09
1773060676217,CH1,POWER,12.09
1773060676229,CH1,POWER,12.09
1773060676240,CH1,POWER,12.09
1773060676248,CH1,POWER,12.09
1773060676256,CH1,POWER,12.09
1773060676266,CH1,POWER,12.09
1773060676277,CH1,POWER,12.09
1773060676287,CH1,POWER,12.09
1773060676295,CH1,POWER,12.09
1773060676304,CH1,POWER,12.09
1773060676315,CH1,POWER,12.09
1773060676327,CH1,POWER,12.09
1773060676338,CH1,POWER,12.09
1773060676348,CH1,POWER,12.09
1773060676358,CH1,POWER,12.09
1773060676369,CH1,POWER,12.09
1773060676380,CH1,POWER,12.09
1773060676391,CH1,POWER,12.09
1773060676401,CH1,POWER,12.09
1773060676411,CH1,POWER,12.09
1773060676420,CH1,POWER,12.09
1773060676430,CH1,POWER,12.09
1773060676440,CH1,POWER,12.09
1773060676449,CH1,POWER,12.48
1773060676501,CH1,POWER,12.48
1773060676511,CH1,POWER,12.48
1773060676522,CH1,POWER,12.48
1773060676534,CH1,POWER,12.48
1773060676546,CH1,POWER,12.48
1773060676557,CH1,POWER,12.48
1773060676565,CH1,POWER,12.48
1773060676575,CH1,POWER,12.48
1773060676584,CH1,POWER,12.48
1773060676593,CH1,POWER,12.48
1773060676603,CH1,POWER,12.48
1773060676612,CH1,POWER,12.48
1773060676623,CH1,POWER,12.48
1773060676632,CH1,POWER,12.48
1773060676642,CH1,POWER,12.48
1773060676653,CH1,POWER,12.48
1773060676664,CH1,POWER,12.48
1773060676675,CH1,POWER,12.48
1773060676684,CH1,POWER,12.48
1773060676694,CH1,POWER,12.48
1773060676703,CH1,POWER,12.48
1773060676712,CH1,POWER,12.48
1773060676724,CH1,POWER,12.48
1773060676733,CH1,POWER,12.48
1773060676741,CH1,POWER,12.48
1773060676752,CH1,POWER,12.48
1773060676762,CH1,POWER,12.48
1773060676771,CH1,POWER,12.48
1773060676781,CH1,POWER,12.48
1773060676790,CH1,POWER,12.48
1773060676800,CH1,POWER,12.48
1773060676811,CH1,POWER,12.48
1773060676823,CH1,POWER,12.48
1773060676834,CH1,POWER,12.48
1773060676843,CH1,POWER,12.48
1773060676848,CH1,POWER,12.48
1773060676858,CH1,POWER,12.48
1773060676867,CH1,POWER,12.48
1773060676876,CH1,POWER,12.48
1773060676887,CH1,POWER,12.48
1773060676895,CH1,POWER,12.48
1773060676903,CH1,POWER,12.48
1773060676911,CH1,POWER,12.48
1773060676923,CH1,POWER,12.48
1773060676935,CH1,POWER,12.48
1773060676945,CH1,POWER,12.48
1773060676953,CH1,POWER,12.48
1773060676962,CH1,POWER,12.48
1773060676974,CH1,POWER,12.48
1773060676986,CH1,POWER,12.48
1773060676997,CH1,POWER,12.48
1773060677009,CH1,POWER,12.48
1773060677020,CH1,POWER,12.48
1773060677030,CH1,POWER,12.48
1773060677039,CH1,POWER,12.48
1773060677048,CH1,POWER,12.48
1773060677059,CH1,POWER,12.48
1773060677069,CH1,POWER,12.48
1773060677078,CH1,POWER,12.48
1773060677088,CH1,POWER,12.48
1773060677100,CH1,POWER,12.48
1773060677111,CH1,POWER,12.48
1773060677120,CH1,POWER,12.48
1773060677131,CH1,POWER,12.48
1773060677142,CH1,POWER,12.48
1773060677151,CH1,POWER,12.48
1773060677162,CH1,POWER,12.48
1773060677171,CH1,POWER,12.48
1773060677180,CH1,POWER,12.48
1773060677190,CH1,POWER,12.48
1773060677201,CH1,POWER,12.48
1773060677212,CH1,POWER,12.48
1773060677221,CH1,POWER,12.48
1773060677273,CH1,POWER,12.48
1773060677283,CH1,POWER,12.48
1773060677293,CH1,POWER,12.48
1773060677301,CH1,POWER,12.48
1773060677311,CH1,POWER,12.48
1773060677320,CH1,POWER,12.48
1773060677330,CH1,POWER,12.48
1773060677339,CH1,POWER,12.48
1773060677350,CH1,POWER,12.48
1773060677361,CH1,POWER,12.48
1773060677370,CH1,POWER,12.48
1773060677381,CH1,POWER,12.48
1773060677389,CH1,POWER,12.48
1773060677398,CH1,POWER,12.48
1773060677409,CH1,POWER,12.48
1773060677419,CH1,POWER,12.48
1773060677429,CH1,POWER,12.48
1773060677439,CH1,POWER,12.48
1773060677450,CH1,POWER,12.48
1773060677460,CH1,POWER,12.48
1773060677470,CH1,POWER,12.48
1773060677481,CH1,POWER,12.48
1773060677490,CH1,POWER,12.48
1773060677498,CH1,POWER,12.48
1773060677509,CH1,POWER,12.48
1773060677517,CH1,POWER,12.48
1773060677525,CH1,POWER,12.48
1773060677533,CH1,POWER,12.48
1773060677545,CH1,POWER,12.48
1773060677556,CH1,POWER,12.48
1773060677565,CH1,POWER,12.48
1773060677574,CH1,POWER,12.48
1773060677585,CH1,POWER,12.48
1773060677597,CH1,POWER,12.48
1773060677606,CH1,POWER,12.48
1773060677617,CH1,POWER,12.48
1773060677622,CH1,POWER,12.48
1773060677630,CH1,POWER,12.48
1773060677640,CH1,POWER,12.48
1773060677649,CH1,POWER,12.48
1773060677658,CH1,POWER,12.48
1773060677669,CH1,POWER,12.48
1773060677680,CH1,POWER,12.48
1773060677689,CH1,POWER,12.48
1773060677699,CH1,POWER,12.48
1773060677709,CH1,POWER,12.48
1773060677719,CH1,POWER,12.48
