timestamp,channel,action,power_w
1773060913493,CH1,POWER,4.29
1773060913501,CH1,POWER,4.29
1773060913509,CH1,POWER,4.29
1773060913517,CH1,POWER,4.29
1773060913526,CH1,POWER,4.29
1773060913535,CH1,POWER,4.29
1773060913545,CH1,POWER,4.29
1773060913554,CH1,POWER,4.29
1773060913564,CH1,POWER,4.29
1773060913574,CH1,POWER,4.29
1773060913585,CH1,POWER,4.29
1773060913594,CH1,POWER,4.29
1773060913645,CH1,POWER,10.14
1773060913654,CH1,POWER,10.14
1773060913665,CH1,POWER,10.14
1773060913675,CH1,POWER,10.14
1773060913685,CH1,POWER,10.14
1773060913695,CH1,POWER,10.14
1773060913704,CH1,POWER,10.14
1773060913715,CH1,POWER,10.14
1773060913725,CH1,POWER,10.14
1773060913735,CH1,POWER,10.14
1773060913744,CH1,POWER,10.14
1773060913755,CH1,POWER,10.14
1773060913763,CH1,POWER,10.14
1773060913774,CH1,POWER,10.14
1773060913783,CH1,POWER,10.14
1773060913792,CH1,POWER,10.14
1773060913803,CH1,POWER,10.14
1773060913813,CH1,POWER,10.14
1773060913823,CH1,POWER,10.14
1773060913832,CH1,POWER,10.14
1773060913841,CH1,POWER,10.14
1773060913852,CH1,POWER,10.14
1773060913862,CH1,POWER,10.14
1773060913873,CH1,POWER,10.14
1773060913881,CH1,POWER,10.14
1773060913890,CH1,POWER,10.14
1773060913901,CH1,POWER,10.14
1773060913911,CH1,POWER,10.14
1773060913922,CH1,POWER,10.14
1773060913931,CH1,POWER,10.14
1773060913940,CH1,POWER,10.14
1773060913951,CH1,POWER,10.14
1773060913961,CH1,POWER,10.14
1773060913971,CH1,POWER,10.14
1773060913980,CH1,POWER,10.14
1773060913988,CH1,POWER,10.14
1773060913997,CH1,POWER,10.14
1773060914002,CH1,POWER,10.14
1773060914009,CH1,POWER,10.14
1773060914019,CH1,POWER,10.14
1773060914028,CH1,POWER,10.14
1773060914037,CH1,POWER,10.14
1773060914046,CH1,POWER,10.14
