timestamp,channel,action,power_w
1773059161464,CH1,POWER,7.6
1773059161472,CH1,POWER,7.6
1773059161482,CH1,POWER,7.6
1773059161491,CH1,POWER,7.6
1773059161502,CH1,POWER,7.6
1773059161512,CH1,POWER,12.09
1773059161563,CH1,POWER,12.09
1773059161575,CH1,POWER,12.09
1773059161584,CH1,POWER,12.09
1773059161593,CH1,POWER,12.09
1773059161601,CH1,POWER,12.09
1773059161611,CH1,POWER,12.09
1773059161620,CH1,POWER,12.09
1773059161628,CH1,POWER,12.09
1773059161638,CH1,POWER,12.09
1773059161647,CH1,POWER,12.09
1773059161658,CH1,POWER,12.09
1773059161668,CH1,POWER,12.09
1773059161678,CH1,POWER,12.09
1773059161688,CH1,POWER,12.09
1773059161697,CH1,POWER,12.09
1773059161707,CH1,POWER,12.09
1773059161719,CH1,POWER,12.09
1773059161730,CH1,POWER,12.09
1773059161740,CH1,POWER,12.09
1773059161749,CH1,POWER,12.09
1773059161759,CH1,POWER,12.09
1773059161769,CH1,POWER,12.09
1773059161777,CH1,POWER,12.09
1773059161787,CH1,POWER,12.09
1773059161799,CH1,POWER,12.09
1773059161811,CH1,POWER,12.09
1773059161823,CH1,POWER,12.09
1773059161831,CH1,POWER,12.09
1773059161842,CH1,POWER,12.09
1773059161851,CH1,POWER,12.09
1773059161860,CH1,POWER,12.09
1773059161870,CH1,POWER,12.09
1773059161880,CH1,POWER,12.09
1773059161891,CH1,POWER,12.09
1773059161900,CH1,POWER,12.09
1773059161909,CH1,POWER,12.09
1773059161914,CH1,POWER,12.09
1773059161921,CH1,POWER,12.09
1773059161931,CH1,POWER,12.09
1773059161941,CH1,POWER,12.09
1773059161952,CH1,POWER,12.09
1773059161961,CH1,POWER,12.09
1773059161970,CH1,POWER,12.09
1773059161980,CH1,POWER,12.09
1773059161990,CH1,POWER,12.09
1773059162002,CH1,POWER,12.09
1773059162013,CH1,POWER,12.09
1773059162023,CH1,POWER,12.09
1773059162034,CH1,POWER,12.09
1773059162043,CH1,POWER,12.09
1773059162052,CH1,POWER,12.09
1773059162060,CH1,POWER,12.09
1773059162068,CH1,POWER,12.09
1773059162076,CH1,POWER,12.09
1773059162084,CH1,POWER,12.09
1773059162095,CH1,POWER,12.09
1773059162104,CH1,POWER,12.09
1773059162113,CH1,POWER,12.09
1773059162123,CH1,POWER,12.09
1773059162133,CH1,POWER,12.09
1773059162144,CH1,POWER,12.09
1773059162153,CH1,POWER,12.09
