timestamp,channel,action,power_w
1773060247336,CH1,POWER,4.68
1773060247344,CH1,POWER,4.68
1773060247352,CH1,POWER,4.68
1773060247364,CH1,POWER,4.68
1773060247374,CH1,POWER,4.68
1773060247384,CH1,POWER,4.68
1773060247392,CH1,POWER,4.68
1773060247403,CH1,POWER,4.68
1773060247413,CH1,POWER,4.68
1773060247424,CH1,POWER,4.68
1773060247433,CH1,POWER,4.68
1773060247442,CH1,POWER,4.68
1773060247450,CH1,POWER,4.68
1773060247460,CH1,POWER,4.68
1773060247469,CH1,POWER,4.68
1773060247478,CH1,POWER,4.68
1773060247489,CH1,POWER,4.68
1773060247499,CH1,POWER,4.68
1773060247509,CH1,POWER,4.68
1773060247518,CH1,POWER,4.68
1773060247527,CH1,POWER,4.68
1773060247538,CH1,POWER,4.68
1773060247548,CH1,POWER,4.68
1773060247557,CH1,POWER,12.67
1773060247609,CH1,POWER,12.67
1773060247618,CH1,POWER,12.67
1773060247628,CH1,POWER,12.67
1773060247636,CH1,POWER,12.67
1773060247647,CH1,POWER,12.67
1773060247657,CH1,POWER,12.67
1773060247666,CH1,POWER,12.67
1773060247677,CH1,POWER,12.67
1773060247685,CH1,POWER,12.67
1773060247694,CH1,POWER,12.67
1773060247704,CH1,POWER,12.67
1773060247714,CH1,POWER,12.67
1773060247725,CH1,POWER,12.67
1773060247734,CH1,POWER,12.67
1773060247743,CH1,POWER,12.67
1773060247752,CH1,POWER,12.67
1773060247761,CH1,POWER,12.67
1773060247771,CH1,POWER,12.67
1773060247780,CH1,POWER,12.67
1773060247791,CH1,POWER,12.67
1773060247799,CH1,POWER,12.67
1773060247808,CH1,POWER,12.67
1773060247818,CH1,POWER,12.67
1773060247828,CH1,POWER,12.67
1773060247837,CH1,POWER,12.67
1773060247848,CH1,POWER,12.67
1773060247858,CH1,POWER,12.67
1773060247868,CH1,POWER,12.67
1773060247879,CH1,POWER,12.67
1773060247888,CH1,POWER,12.67
1773060247896,CH1,POWER,12.67
1773060247905,CH1,POWER,12.67
1773060247916,CH1,POWER,12.67
1773060247926,CH1,POWER,12.67
1773060247937,CH1,POWER,12.67
1773060247945,CH1,POWER,12.67
1773060247953,CH1,POWER,12.67
1773060247961,CH1,POWER,12.67
1773060247966,CH1,POWER,12.67
1773060247972,CH1,POWER,12.67
1773060247981,CH1,POWER,12.67
1773060247989,CH1,POWER,12.67
1773060247997,CH1,POWER,12.67
1773060248006,CH1,POWER,12.67
1773060248017,CH1,POWER,12.67
1773060248027,CH1,POWER,12.67
1773060248037,CH1,POWER,12.67
1773060248046,CH1,POWER,12.67
1773060248054,CH1,POWER,12.67
1773060248064,CH1,POWER,12.67
1773060248073,CH1,POWER,12.67
1773060248083,CH1,POWER,12.67
1773060248094,CH1,POWER,12.67
1773060248103,CH1,POWER,12.67
1773060248113,CH1,POWER,12.67
1773060248122,CH1,POWER,12.67
1773060248132,CH1,POWER,12.67
1773060248143,CH1,POWER,12.67
1773060248152,CH1,POWER,12.67
1773060248161,CH1,POWER,12.67
1773060248171,CH1,POWER,12.67
1773060248181,CH1,POWER,12.67
1773060248192,CH1,POWER,12.67
1773060248203,CH1,POWER,12.67
1773060248212,CH1,POWER,12.67
1773060248221,CH1,POWER,12.67
1773060248229,CH1,POWER,12.67
1773060248240,CH1,POWER,12.67
1773060248249,CH1,POWER,12.67
1773060248258,CH1,POWER,12.67
1773060248268,CH1,POWER,12.67
1773060248279,CH1,POWER,12.67
1773060248290,CH1,POWER,12.67
1773060248299,CH1,POWER,12.67
1773060248309,CH1,POWER,12.67
1773060248318,CH1,POWER,12.67
1773060248328,CH1,POWER,12.67
1773060248338,CH1,POWER,12.87
1773060248390,CH1,POWER,12.87
1773060248399,CH1,POWER,12.87
1773060248408,CH1,POWER,12.87
1773060248416,CH1,POWER,12.87
1773060248426,CH1,POWER,12.87
1773060248437,CH1,POWER,12.87
1773060248447,CH1,POWER,12.87
1773060248458,CH1,POWER,12.87
1773060248468,CH1,POWER,12.87
