timestamp,channel,action,power_w
1773059837874,CH1,POWER,7.22
1773059837882,CH1,POWER,7.22
1773059837892,CH1,POWER,7.22
1773059837901,CH1,POWER,7.22
1773059837911,CH1,POWER,7.22
1773059837923,CH1,POWER,7.22
1773059837935,CH1,POWER,7.22
1773059837945,CH1,POWER,7.22
1773059837955,CH1,POWER,7.22
1773059837967,CH1,POWER,7.22
1773059837975,CH1,POWER,7.22
1773059837987,CH1,POWER,7.22
1773059837997,CH1,POWER,7.22
1773059838006,CH1,POWER,7.22
1773059838016,CH1,POWER,7.22
1773059838025,CH1,POWER,7.22
1773059838037,CH1,POWER,7.22
1773059838045,CH1,POWER,7.22
1773059838055,CH1,POWER,7.22
1773059838063,CH1,POWER,7.22
1773059838073,CH1,POWER,7.22
1773059838082,CH1,POWER,7.22
1773059838094,CH1,POWER,7.22
1773059838105,CH1,POWER,7.22
1773059838114,CH1,POWER,7.22
1773059838125,CH1,POWER,7.22
1773059838134,CH1,POWER,7.22
1773059838144,CH1,POWER,7.22
1773059838154,CH1,POWER,7.22
1773059838165,CH1,POWER,7.22
1773059838173,CH1,POWER,7.22
1773059838185,CH1,POWER,7.22
1773059838196,CH1,POWER,7.22
1773059838207,CH1,POWER,7.22
1773059838217,CH1,POWER,7.22
1773059838227,CH1,POWER,7.22
1773059838237,CH1,POWER,7.22
1773059838242,CH1,POWER,7.22
1773059838248,CH1,POWER,7.22
1773059838258,CH1,POWER,7.22
1773059838270,CH1,POWER,7.22
1773059838279,CH1,POWER,7.22
1773059838289,CH1,POWER,7.22
1773059838299,CH1,POWER,7.22
1773059838310,CH1,POWER,7.22
1773059838321,CH1,POWER,7.22
1773059838333,CH1,POWER,7.22
1773059838345,CH1,POWER,7.22
1773059838357,CH1,POWER,7.22
1773059838369,CH1,POWER,7.22
1773059838381,CH1,POWER,7.22
1773059838393,CH1,POWER,7.22
1773059838405,CH1,POWER,7.22
1773059838415,CH1,POWER,7.22
1773059838423,CH1,POWER,7.22
1773059838433,CH1,POWER,7.22
1773059838444,CH1,POWER,7.22
1773059838455,CH1,POWER,7.22
1773059838465,CH1,POWER,7.22
1773059838473,CH1,POWER,7.22
1773059838482,CH1,POWER,7.22
1773059838493,CH1,POWER,7.22
1773059838504,CH1,POWER,7.22
1773059838515,CH1,POWER,7.22
1773059838527,CH1,POWER,7.22
